id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.4924412857723372e+18,2022-02-12 10:11:45+00:00,['1492441285772337152'],@shattenstone @thelionunicorn Oh my god Simon! Thank goodness for that man. Glad you are alive to tell the tale,  oh my god simon thank goodness for that man glad you are alive to tell the tale,simon thank goodness glad tale
1.492138102353281e+18,2022-02-11 14:07:00+00:00,['1492138102353281026'],"@emmamiggy Such a great point! When my Dad used to take me swimming, I always went into the men's changing rooms with him. It was normal for me but it actually would have been nicer for them to be gender neutral.", such a great point when my dad used to take me swimming i always went into the men's changing rooms with him it was normal for me but it actually would have been nicer for them to be gender neutral,point room
1.492110119408185e+18,2022-02-11 12:15:49+00:00,['1492110119408185349'],"@AndrewSparrow @Michael02432943 Thanks so much, Michael! Great point.",  thanks so much michael great point,thanks michael point
1.4920776725660713e+18,2022-02-11 10:06:53+00:00,['1492077672566071310'],"I agree we need to fix the fact we live in a society where women fear being followed, attacked, sexually assaulted and murdered. So let's do our best to fix that problem. Feminists should be uniting over this issue. It's infuriating (and great for the patriarchy) that we are not.",i agree we need to fix the fact we live in a society where women fear being followed attacked sexually assaulted and murdered so let's do our best to fix that problem feminists should be uniting over this issue it's infuriating and great for the patriarchy that we are not,fact society woman problem feminist issue patriarchy
1.4920764746182328e+18,2022-02-11 10:02:07+00:00,['1492076474618232832'],"FFS. If a man wants to sexually assault a woman, the female sign on the toilet door will do nothing to stop him! It is not some magical talisman. Predators attacked people in toilets long before the The Equality Act came in. Stop using toilets as an excuse for your bigotry.",ffs if a man wants to sexually assault a woman the female sign on the toilet door will do nothing to stop him it is not some magical talisman predators attacked people in toilets long before the the equality act came in stop using toilets as an excuse for your bigotry,woman sign toilet door nothing talisman predator people toilet equality stop toilet excuse bigotry
1.4920734183212728e+18,2022-02-11 09:49:58+00:00,['1492073418321272844'],@mrph2 Thanks James. I have sent that to my editor!, thanks james i have sent that to my editor,thanks james editor
1.4920604900796416e+18,2022-02-11 08:58:36+00:00,['1492060490079641615'],@RockstarMarket4 @TheSingleSupp Aww love that! Will do. Thanks!,  aww love that will do thanks,love thanks
1.491861928821629e+18,2022-02-10 19:49:35+00:00,['1491861928821628928'],@MandyinMorocco I did actually have a guest piece for this week but might put that one on hold and do this one instead. A nice uplifting piece ahead of Valentine’s Day!, i did actually have a guest piece for this week but might put that one on hold and do this one instead a nice uplifting piece ahead of valentine’s day,guest piece week hold piece
1.4918435694930985e+18,2022-02-10 18:36:38+00:00,['1491843569493098497'],I just made the mistake of working out how much money I would save if I didn't pay rent for six years... https://t.co/BKtqTyI0rD https://t.co/8WFNnTp4IX,i just made the mistake of working out how much money i would save if i didn't pay rent for six years  ,mistake money rent year
1.491833352458064e+18,2022-02-10 17:56:02+00:00,['1491833352458063877'],@thedalstonyears I did a big thing on child poverty and had a case study of a teen mum who dreamed of being a nurse was doing an access course but then the course got moved to a diff town she couldn't afford the travel. A reader got in touch offering to pay her bus fare for the whole year 🥰, i did a big thing on child poverty and had a case study of a teen mum who dreamed of being a nurse was doing an access course but then the course got moved to a diff town she couldn't afford the travel a reader got in touch offering to pay her bus fare for the whole year ,thing child poverty case study nurse access course course diff town travel reader offering fare year
1.4918059339192934e+18,2022-02-10 16:07:05+00:00,['1491805933919293446'],"Coupled up people who follow me, please DM me and tell me what you miss most about single life and/or what about the lives of your single friends makes you a little bit jealous! You can be anon! It’s for my newsletter @TheSingleSupp #journorequest Please RT.",coupled up people who follow me please dm me and tell me what you miss most about single life andor what about the lives of your single friends makes you a little bit jealous you can be anon it’s for my newsletter   please rt,people life life friend newsletter please
1.4914035558023537e+18,2022-02-09 13:28:11+00:00,['1491403555802353673'],@RebeccaCNReid Getting some nice responses by DM so hopefully it will be good. Loved your essay by the way!!, getting some nice responses by dm so hopefully it will be good loved your essay by the way,response essay
1.4913951522035016e+18,2022-02-09 12:54:47+00:00,['1491395152203501570'],"People in relationships, are you secretly grieving your single life? Tell me about it for @TheSingleSupp. You can DM me and be anonymous if you prefer. https://t.co/s0UVPlcoN7",people in relationships are you secretly grieving your single life tell me about it for  you can dm me and be anonymous if you prefer ,people relationship life
1.4913932617555722e+18,2022-02-09 12:47:17+00:00,['1491393261755572224'],"Inspired by @RebeccaCNReid's essay in Unattached (https://t.co/Yywj4BaTLg), I want to hear from coupled up/married people about what they miss most about single life &amp;/or what about the lives of their single friends makes them feel a bit jealous? May use responses in newsletter.",inspired by s essay in unattached  i want to hear from coupled upmarried people about what they miss most about single life ampor what about the lives of their single friends makes them feel a bit jealous may use responses in newsletter,people life life friend response newsletter
