,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
10926,10926,14146,14146,14146,heartbreaking everyone time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@sophieraworth How heartbreaking for everyone. What a dreadful time,2020-03-27 16:52:20+00:00,None
10927,10927,92016,92016,92016,audiencetips audience thanks follow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Hey AudienceTips - Grow Your Online Audience thanks for the follow!,2020-03-27 17:16:02+00:00,None
10928,10928,14145,14145,14145,hugo,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.9996035746337282,True,@LeighAKendall @StGeorgesTrust @DrNLK0 https://t.co/m03nvF5glt You and Hugo are mentioned,2020-03-27 17:23:53+00:00,Life
10929,10929,130848,130848,130848,thank week weekend,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@HelenforrestH Aww thank you so much. Happy to be there and support. See you next week. Enjoy your weekend too. 😊😊,2020-03-27 17:56:37+00:00,Life
10930,10930,74140,74140,74140,girl flood wall coulda,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3973122830459439,False,To the girls I just passed on the flood wall Y’all coulda just kept filming ya Tik Tok,2020-03-27 18:05:32+00:00,None
10931,10931,112140,112140,112140,hope issue report,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.4776306269563876,False,Let’s hope this is not going to be a widespread issue. Report where you find. #OurNHS We are thankful that our NHS is free.... @Thercal @rubyted7777 @RodriguesEthel https://t.co/J0zrDwd1Fv,2020-03-27 18:25:22+00:00,Life
10932,10932,92015,92015,92015,coronavirus deluge case begin hospital york time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Coronavirus in N.Y.: ‘Deluge’ of Cases Begins Hitting Hospitals — The New York Times https://t.co/Npj9WdxIp6,2020-03-27 18:45:14+00:00,None
10933,10933,502,502,502,kind lady,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.0033786417695572,False,@DrAmirKhanGP What a kind lady💚,2020-03-27 19:18:18+00:00,Life
10934,10934,501,501,501,thank amir,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@DrAmirKhanGP @BorisJohnson @MattHancock Thank you for that Amir😊,2020-03-27 19:19:37+00:00,Life
10935,10935,500,500,500,birthday,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.4463810626586734,True,@GrahamBridge3 Happy Birthday🥂🥂,2020-03-27 21:08:48+00:00,Life
10936,10936,499,499,499,niece,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6844925032532382,False,@45Whistleblower Praying for your niece💙,2020-03-27 21:10:45+00:00,None
10937,10937,498,498,498,something,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.3258717776255926,True,@RealDeniseWelch At last something positive😊,2020-03-27 21:34:12+00:00,Life
10938,10938,84536,84536,84536,emergency register uncertainty life future cohort,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Absolutely devastated that I can’t opt into the emergency register and that there’s so much uncertainty in my life and around my future but know that sept 17 cohort are going to absolutely smash it,2020-03-27 21:39:32+00:00,None
10939,10939,122738,122738,122738,nothing tele line,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@russgiggsy Must have been nothing on the tele Russ 😂😂😂😂 did you get the lines straight? 😂😂,2020-03-27 23:03:21+00:00,None
10940,10940,122737,122737,122737,grandma,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@conarck I love your grandma💕💕💕,2020-03-27 23:14:04+00:00,None
10941,10941,122736,122736,122736,lmao,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.93071311800641,True,@jennifersterri1 LMAO 😂😂😂😂😂,2020-03-27 23:17:15+00:00,Life
10942,10942,497,497,497,birthday millie,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.0565460490210993,False,@duchmess Happy Birthday Millie🥂💜,2020-03-27 23:41:24+00:00,Life
10943,10943,496,496,496,glad,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.8597196262755428,True,@matthaig1 Glad you said that makes me feel better,2020-03-27 23:42:23+00:00,Life
10944,10944,122735,122735,122735,roll,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.7880191050638777,True,@jennifersterri1 😂😂😂💕 you are on a roll 😂😂😂 get it?,2020-03-27 23:44:25+00:00,Work
10945,10945,495,495,495,glad thanks,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.0332903695634757,False,@ShirazMaher Glad you’re getting better thanks for sharing,2020-03-27 23:48:05+00:00,Life
10946,10946,122734,122734,122734,moment moment turmoil second serenity life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0897695371388281,False,Small beautiful moments are all the more precious at the moment. In all of this turmoil find your few seconds of serenity where you can and remind yourself that life is worth fighting for. #CoronaLockdown #StayHomeSaveLives #firstblossomofspring #blueskies #sunshine #dailywalk https://t.co/YkutVrqjAe,2020-03-27 23:53:42+00:00,None
10947,10947,105690,105690,105690,something head cold,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1836308517718277,False,@caitrionambalfe Get well soon Eddie😻😻😻 Must be something going around Both my cats had to go to the vet ! Both had head colds can you believe it ?,2020-03-28 01:09:24+00:00,Life
10948,10948,101195,101195,101195,atimana kalami gapuson,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@loidetim2 Atimana! Kalami gapuson 🤣🤣,2020-03-28 05:59:04+00:00,None
10949,10949,42474,42474,42474,design credit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.976301457362767,False,"@kissmyshades @MadAlix14 Aww you guys. It’s a fun design, can’t take credit for it though!",2020-03-28 06:52:20+00:00,None
10950,10950,136968,136968,136968,electricity,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,#ساعة_الأرض #EarthHour2020 tonight turn off all electricity https://t.co/5i7UYu6rFx,2020-03-28 07:53:17+00:00,None
10951,10951,136967,136967,136967,crisis hero pharmacist medicine education world,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5297372017564677,False,During this Corona crisis we thank the hero pharmacists for providing medicine and patient education around the world #ThankYouPharmacists,2020-03-28 07:53:46+00:00,None
10952,10952,122733,122733,122733,fredster,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@barss_freddie Be safe Fredster 💕,2020-03-28 08:36:14+00:00,Life
10953,10953,98894,98894,98894,look chester stream,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5188086023833501,False,"@JessicaGega @WatfordNatalie I had a look at the Chester Zoo live streams that your mum shared about on FB. Lovely, 😊",2020-03-28 09:28:30+00:00,None
10954,10954,98893,98893,98893,kind thankyou,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,"@SuHickman @Donato_Tallo Kind of you to offer, but no thankyou, 😊",2020-03-28 10:29:17+00:00,Life
10955,10955,14144,14144,14144,home moment line worker something look website week thank expertise,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"We are all at home a lot more at the moment (if we are not front line workers). If you’re looking for something to read be inspired by then look at our updated website, launched this week. Thank you to @dusted for all your technical and design expertise https://t.co/DG38QYZIHF",2020-03-28 10:33:48+00:00,None
10956,10956,36101,36101,36101,bonus house,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4416099802949329,False,"Bonus of being stuck in, we are finally finishing all the little odd jobs in the house",2020-03-28 10:56:09+00:00,None
10957,10957,54871,54871,54871,miss,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.7529801875371963,True,Miss you 😭😭😭 https://t.co/jPX6kf4pFc,2020-03-28 11:32:27+00:00,Life
10958,10958,56173,56173,56173,play sound,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2714771983101323,False,"Alexa, play relaxing sounds 😌💭",2020-03-28 11:33:11+00:00,None
10959,10959,39494,39494,39494,caterpillar moment kind,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@TwinnyAmy I here ya girl. I’ve got caterpillars at the moment of the facial kind that need help attempting to pluck them later lol,2020-03-28 12:09:12+00:00,None
10960,10960,130847,130847,130847,today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0100333467569153,False,Homeschooling my little boy wasn’t too bad today. It was actually fun and we both learning. 💖💖,2020-03-28 12:15:30+00:00,None
10961,10961,92014,92014,92014,question doctor york time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0649215182344444,False,The Hardest Questions Doctors May Face: Who Will Be Saved? Who Won’t? — The New York Times https://t.co/kDWEPzkTVN,2020-03-28 13:05:11+00:00,None
10962,10962,122732,122732,122732,unit anxiety patient distancing accepting visit brave,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Tait1Kathy Hi Kathy all ok here for now. Back working at the unit. So it is a bit anxiety provoking but will keep working through that because if I’m anxious our patients are too. They have been so brave- helping with social distancing and accepting of less visits. They are the brave ones,2020-03-28 13:27:11+00:00,None
10963,10963,122731,122731,122731,grandkids crazy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1621281436945012,False,Missing my grandkids like crazy but totally agree https://t.co/KI7LzMWMPV,2020-03-28 13:28:59+00:00,None
10964,10964,122730,122730,122730,bless,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.567762822354573,True,Bless him. Made my day😂😂😂 https://t.co/LEg4o2mZD3,2020-03-28 13:40:04+00:00,Work
10965,10965,122729,122729,122729,stay,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6848097896959542,False,@SueCathrine Stay safe lovely,2020-03-28 13:41:37+00:00,None
10966,10966,122728,122728,122728,thank care,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2946017297559278,False,@WYP_PCWILLIS Thank you for being there for her. Now take care of you 💕,2020-03-28 13:43:57+00:00,None
10967,10967,494,494,494,boris johnson test care worker petition,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Boris Johnson: Test all frontline care workers for #coronavirus - Sign the Petition! https://t.co/15hIUoHFma via @UKChange,2020-03-28 13:54:51+00:00,None
