,Unnamed: 0,Unnamed: 0.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at,label,sentiment_index,sentiment
23651,23651,23651,guide basic practice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.939242009417845,False,An essential guide to the basics of CBT so you can incorporate CBT into your professional practice #WorldMentalHealthDay! https://t.co/7aWY4nvqdv https://t.co/5hFGuA8Crj,an essential guide to the basics of cbt so you can incorporate cbt into your professional practice   ,2020-10-10 13:00:38+00:00,None,0,None
23652,23652,23652,pleasure hope year others,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.5557783022491055,False,"@CavellTrust @Homewoodparkrun Always a pleasure, hope next year it’s back to a run with others! 💖",  always a pleasure hope next year it’s back to a run with others ,2020-10-10 13:05:05+00:00,Work,1,Positive
23653,23653,23653,luck,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7006811832314197,True,@C_Carmichael83 @CavellTrust @amd4_ann @KWedgbury Good luck 🤞,    good luck ,2020-10-10 13:05:55+00:00,None,1,Positive
23654,23654,23654,framework dream nurse consultant,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.2931227911296893,False,"Love this framework, it gives me hope I will achieve my dream to be a clinically functioning nurse consultant. #oneday #keepingworkingatit https://t.co/SDpxls1ZZU",love this framework it gives me hope i will achieve my dream to be a clinically functioning nurse consultant   ,2020-10-10 14:53:57+00:00,Life,1,Positive
23655,23655,23655,hiya fredster weekend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.767601214494086,False,@barss_freddie Hiya fredster. Am sure glad it’s the weekend that’s for sure 😂💕 how are you my lovely?, hiya fredster am sure glad it’s the weekend that’s for sure  how are you my lovely,2020-10-10 15:08:24+00:00,None,1,Positive
23656,23656,23656,walk talk shirt,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0423640749369769,False,Great walk talk with the fabulous @MrsBosanquet both sporting our @CavellTrust shirts 💖 https://t.co/tlNi9sNWzQ,great walk talk with the fabulous  both sporting our  shirts  ,2020-10-10 15:46:52+00:00,None,1,Positive
23657,23657,23657,staff healthcare career team practice facilitator band,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6685630244271487,False,"Are you passionate about supporting nurturing staff starting on their healthcare career? If yes, apply to join the ⁦@ASPHFT⁩ corporate team ⁦@lynwool ⁦@Knipe69Sa⁩ Clinical Practice Facilitator - Band 6 https://t.co/zIjX4vqfgD",are you passionate about supporting nurturing staff starting on their healthcare career if yes apply to join the  corporate team   clinical practice facilitator  band ,2020-10-10 15:49:47+00:00,None,1,Positive
23658,23658,23658,home,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,Our home for a few days #Canterbury https://t.co/K5jW899DGQ,our home for a few days  ,2020-10-10 15:51:48+00:00,None,0,None
23659,23659,23659,thank jackie,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@JackieSmith_nmc Thank you for sharing Jackie 🥰, thank you for sharing jackie ,2020-10-10 15:59:26+00:00,None,1,Positive
23660,23660,23660,today walk,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.6053939711187148,False,"was supposed to be climbing Snowdon today, but it was postponed. So we went for a walk and completed #SnowdonFromAfar in Norwich! https://t.co/LKjDBTRm9J",was supposed to be climbing snowdon today but it was postponed so we went for a walk and completed  in norwich ,2020-10-10 16:18:13+00:00,Life,0,None
23661,23661,23661,forprofit health care industry patient million american food housing instability health care billionaire wealth increase percent need,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"The for-profit health care industry is preying on patients. While millions of Americans face job, food, and housing instability, health care billionaires saw their total wealth increase by 50.3 percent. The need for #MedicareForAll has never been clearer. https://t.co/qqHnO5aqaj",the forprofit health care industry is preying on patients while millions of americans face job food and housing instability health care billionaires saw their total wealth increase by percent the need for  has never been clearer ,2020-10-10 16:19:01+00:00,None,1,Positive
23662,23662,23662,study modification anticholinergic drug subject disease stage,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,The aim of this study is to assess whether #pupillary modifications following ocular anticholinergic and cholinergic drugs can identify subjects with #neurodegenerative diseases from early stages. https://t.co/6RjLNyNxDx,the aim of this study is to assess whether  modifications following ocular anticholinergic and cholinergic drugs can identify subjects with  diseases from early stages ,2020-10-10 16:30:22+00:00,None,0,None
23663,23663,23663,name rule support animal area,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3722502848592946,False,"@UMassWalker I read “pub names” and thought, wow, they have some progressive rules about support animals in bars in that area... I’d say Notorious or Noto, as a nod to RBG.", i read pub names and thought wow they have some progressive rules about support animals in bars in that area i’d say notorious or noto as a nod to rbg,2020-10-10 16:41:42+00:00,None,1,Positive
23664,23664,23664,money,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"'The wars were all about money, they always were, #timstwitterlisteningparty",the wars were all about money they always were ,2020-10-10 16:45:31+00:00,None,2,Negative
23665,23665,23665,thank,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.1101197275110138,True,@berbar66 Thank you, thank you,2020-10-10 16:46:33+00:00,Life,1,Positive
23666,23666,23666,lyric tshirt,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@hermelien38 The lyrics are on my tshirt, the lyrics are on my tshirt,2020-10-10 16:47:20+00:00,None,0,None
23667,23667,23667,luke school book reading,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0997722150437608,False,So pleased Luke read all three school books to us @Chopper_Mallett his reading is amazing 😍,so pleased luke read all three school books to us  his reading is amazing ,2020-10-10 16:59:51+00:00,Life,1,Positive
23668,23668,23668,determinant health schoolage child,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.119503088221737,False,Understanding Social Determinants of Health in School-Age Children https://t.co/FPOn84nJ0P #RecommendedReading #Nurses #FOANed https://t.co/DpgK6iAmA3,understanding social determinants of health in schoolage children     ,2020-10-10 17:20:03+00:00,None,1,Positive
23669,23669,23669,giorgio corona,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@Tsoukalos @MarillionOnline Hi Giorgio, have you heard Steve h's podcast 'The Corona Diaries' yet?",  hi giorgio have you heard steve h's podcast the corona diaries yet,2020-10-10 17:24:16+00:00,None,0,None
23670,23670,23670,performance,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,"@NicklebyWhelks @MarillionOnline @Tim_Burgess It's magical, I always get lost in the live performance. #TimsTwitterListeningParty",   it's magical i always get lost in the live performance ,2020-10-10 17:38:54+00:00,Life,2,Negative
23671,23671,23671,awww bless,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9797870513912142,False,@barss_freddie 😂😂😂😂😂awww bless you Freddie, awww bless you freddie,2020-10-10 17:57:11+00:00,None,1,Positive
23672,23672,23672,join people,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Come join us this Tuesday, @JillianPawlyn is going to take us through supporting older people! https://t.co/rOQaE2S9uA #weldns",come join us this tuesday  is going to take us through supporting older people  ,2020-10-10 18:39:48+00:00,None,1,Positive
23673,23673,23673,condition people prison jail risk health francisco jail population crime rate,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.5225282517988589,False,"Due to inhumane conditions, people locked in prisons and jails are at extremely high risk of #Covid19. But there is another way. To protect public health, San Francisco DA @chesaboudin reduced the county's jail population by 40%, and crime rates fell. https://t.co/F7XNysCtwC",due to inhumane conditions people locked in prisons and jails are at extremely high risk of  but there is another way to protect public health san francisco da  reduced the county's jail population by and crime rates fell ,2020-10-10 19:00:08+00:00,Life,2,Negative
23674,23674,23674,sweetheart,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@jtabergele He’s an absolute sweetheart 💕, he’s an absolute sweetheart ,2020-10-10 19:10:34+00:00,None,1,Positive
23675,23675,23675,year tweet decision luck rest training,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.607954232573274,False,@laura83400751 I went straight to ICU from being NQ and that was a year ago and I’m pretty sure I have a tweet identical to this 😂😂.It was the the best decision I ever made! Good luck with the rest of your training 👊🏻, i went straight to icu from being nq and that was a year ago and i’m pretty sure i have a tweet identical to this it was the the best decision i ever made good luck with the rest of your training ,2020-10-10 19:16:12+00:00,None,1,Positive
