,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
2006,2006,2006,1.3268660675038454e+18,2020-11-12 12:34:57+00:00,['1326866067503845376'],@aneesa_akbar 😊😊😊😊
2007,2007,2007,1.32686549513241e+18,2020-11-12 12:32:40+00:00,['1326865495132409857'],It’s been a complete privilege to represent young members on the NEC for two years. I have made close friends and worked alongside our movements very best and smartest towards our goal and the struggle doesn’t end yet. I’m proud of everything we’ve achieved
2008,2008,2008,1.3268636862968873e+18,2020-11-12 12:25:29+00:00,['1326863686296887300'],"With the UK passing 50,000 deaths from COVID-19, a socialist alternative to this rotten system has never been more pressing for working class people. No matter what happens in this election I will fight for a Labour Party to deliver that and a campaigning, socialist Young Labour."
2009,2009,2009,1.3268633782504038e+18,2020-11-12 12:24:15+00:00,['1326863378250403846'],"BALLOTS HAVE CLOSED! ❌ 

Thank you from the bottom of my heart to all that supported my NEC campaign from the membership, trade unions, affiliated campaigns and my friends."
2012,2012,2012,1.326857111431762e+18,2020-11-12 11:59:21+00:00,['1326857111431761921'],@ac96__ Thanks Alex
2014,2014,2014,1.3268570646189711e+18,2020-11-12 11:59:10+00:00,['1326857064618971136'],@emmalang33 Thanks Emma!
2016,2016,2016,1.326856998982447e+18,2020-11-12 11:58:55+00:00,['1326856998982447105'],@jovan747 @JessicaLBarnard Thanks Jovan
2017,2017,2017,1.3268361525659484e+18,2020-11-12 10:36:04+00:00,['1326836152565948417'],@versaysea @CaoimheHaleLab @BrentYoungLab Thanks Si
2022,2022,2022,1.3268165250855322e+18,2020-11-12 09:18:05+00:00,['1326816525085532160'],@loomiday 😂 I do get my age commented on most days!
2023,2023,2023,1.3268087422398546e+18,2020-11-12 08:47:09+00:00,['1326808742239854593'],@loomiday @JessicaLBarnard @CaoimheHaleLab @Lamar__Campbell Thank you!
2032,2032,2032,1.326770039157117e+18,2020-11-12 06:13:22+00:00,['1326770039157116930'],@DawnHFoster 😭😭😭😭
2038,2038,2038,1.3265429770747535e+18,2020-11-11 15:11:06+00:00,['1326542977074753545'],"@osdouglastweets Forgot to reply to this!! Thank you so much Oliver, hope you're well x"
2041,2041,2041,1.326542635595522e+18,2020-11-11 15:09:44+00:00,['1326542635595522059'],"Ballots close TOMORROW at midday for the NEC and Young Labour elections ⏰

💖Please check for an email from labourelections@cesvotes.com to find your ballot and vote!
💖 SHARE THIS POST 

🔗https://t.co/r2xkwHK3YA
🔗https://t.co/D7YxiZsD8W https://t.co/UgdutpZVai"
2042,2042,2042,1.326504684899754e+18,2020-11-11 12:38:56+00:00,['1326504684899753985'],"I've voted for @socialist_yl to build a fighting Young Labour.

Voting closes Midday 12th Nov, check your inbox for an email from labourelections@cesvotes.com

Tap to share!

https://t.co/9rR1OqIXjy"
2045,2045,2045,1.3261600522905477e+18,2020-11-10 13:49:29+00:00,['1326160052290547715'],@EmirNader @marcusbarnett_ Just chillin
2051,2051,2051,1.3258564005354086e+18,2020-11-09 17:42:53+00:00,['1325856400535408640'],@DawnHFoster Get well soon Dawn 😿😿
2060,2060,2060,1.3238555212172042e+18,2020-11-04 05:12:06+00:00,['1323855521217204226'],The future is bright https://t.co/9npC409BZx
2063,2063,2063,1.3238305929502065e+18,2020-11-04 03:33:03+00:00,['1323830592950206465'],"@alexnunns @David_Doig Hahahahaha exactly. CNN doesn’t give me anxiety from UK election flashbacks, some separation"
2064,2064,2064,1.323826285249024e+18,2020-11-04 03:15:56+00:00,['1323826285249024001'],@David_Doig You’re prolly the biggest geek I know x
2065,2065,2065,1.3238256454582804e+18,2020-11-04 03:13:24+00:00,['1323825645458280449'],@David_Doig 🥺
2066,2066,2066,1.3238224947977503e+18,2020-11-04 03:00:52+00:00,['1323822494797750274'],Nazi scum https://t.co/xoF6V9Tlps
2068,2068,2068,1.3238086947825787e+18,2020-11-04 02:06:02+00:00,['1323808694782578690'],😍 https://t.co/qXgysXj2vd
2072,2072,2072,1.3237747883310776e+18,2020-11-03 23:51:18+00:00,['1323774788331077633'],@ac96__ @UoSLabour @JessicaLBarnard Meeee
2074,2074,2074,1.3237288245347697e+18,2020-11-03 20:48:40+00:00,['1323728824534769669'],@alexnunns Thanks Alex!
2079,2079,2079,1.3231640046850662e+18,2020-11-02 07:24:16+00:00,['1323164004685066243'],"The NHS needs a functional computer system too, what a waste of time spent swearing at a screen"
2080,2080,2080,1.3231355715193078e+18,2020-11-02 05:31:17+00:00,['1323135571519307776'],"Patients get very sick very quickly and poor mental health is more common and are difficult stories to hear. Please everyone keep safe, adhere by lockdown and look after eachother. Also kick out the Tories"
2081,2081,2081,1.323134778414162e+18,2020-11-02 05:28:08+00:00,['1323134778414161922'],"Good morning, second wave isn’t very fun but trying to keep upbeat!!! https://t.co/NzmVCmB1w5"
2086,2086,2086,1.3221605300779827e+18,2020-10-30 12:56:49+00:00,['1322160530077982722'],@dolandeclares How a suspension is carried out is actually procedural with clear indications for doing so and does not presume the guilt or innocence of the member
2087,2087,2087,1.3219618846150902e+18,2020-10-29 23:47:28+00:00,['1321961884615090176'],"Twitter is not the optimal forum for these sensitive issues and lots of misinformation is spread. I am on nights and do not take my silence online as *insert bad faith take here*. 

As long as I’m a member I take my role seriously to ensure NEC process is improved and adhered to."
2088,2088,2088,1.321961090528514e+18,2020-10-29 23:44:19+00:00,['1321961090528514053'],"This has been a difficult day but I certainly won’t be leaving the Labour Party. 

I will continue to fight for a better world and a better Labour Party, and rid both of the scourge of antisemitism."
2089,2089,2089,1.3219609747615498e+18,2020-10-29 23:43:51+00:00,['1321960974761549826'],"On the basis of this procedural breach alone, the suspension should be lifted immediately, whist an investigation into the complaint is conducted."
2090,2090,2090,1.321960924819968e+18,2020-10-29 23:43:39+00:00,['1321960924819968001'],"The criteria set out in these guidelines do not appear to have been met and if the suspension did not meet these, then the suspension is not valid under the Party’s rules and could be a breach of the EHRC’s recommendations."
2091,2091,2091,1.3219608710866903e+18,2020-10-29 23:43:27+00:00,['1321960871086690305'],"I do want to raise a concern about process: Jeremy Corbyn’s suspension does not appear to have been carried out in accordance with the correct procedure. This criteria is set out in guidelines, which were passed by the NEC in 2019."
2092,2092,2092,1.3219607581928366e+18,2020-10-29 23:43:00+00:00,['1321960758192836611'],"As a sitting NEC member, I will not comment on the substance of any complaint against Jeremy Corbyn, in order to avoiding prejudicing myself as a someone who may be asked to take part in that process."
2093,2093,2093,1.3219606874223452e+18,2020-10-29 23:42:43+00:00,['1321960687422345222'],I attended an NEC briefing tonight in which this consensus was clear.
2094,2094,2094,1.321960620762288e+18,2020-10-29 23:42:27+00:00,['1321960620762288129'],"If re-elected I will work as an NEC member to swiftly implement the recommendations of the EHRC report, as is our moral and legal duty. 

I hope that the implementation of these recommendations will ensure all Jewish members feel safe and welcome within our party."
2095,2095,2095,1.3219604962584945e+18,2020-10-29 23:41:57+00:00,['1321960496258494464'],"I wish to express my solidarity with Jewish comrades in our movement and the wider Jewish community who have experienced so much hurt and pain in recent years. Many of their voices have been sidelined today, as has sadly often been the case."
2103,2103,2103,1.3204552396700508e+18,2020-10-25 20:00:36+00:00,['1320455239670050818'],@JessicaLBarnard @marcusbarnett_ @ScarlettOWest @malihaeza Ditto
2105,2105,2105,1.3204385961475195e+18,2020-10-25 18:54:28+00:00,['1320438596147519488'],Hastings has the highest poverty rate in our region. Good on pubs banning our local MP who has failed to stand up for her constituents. https://t.co/qMNgaFvv2s
2106,2106,2106,1.3200955512921457e+18,2020-10-24 20:11:20+00:00,['1320095551292145665'],"This is a full on lie with manipulated figures. Fuck your pride in us, staff our hospitals safely. https://t.co/ElGp6m2fsa"
2112,2112,2112,1.3190172990603633e+18,2020-10-21 20:46:44+00:00,['1319017299060363264'],@Archimbaldo @leowatkins91 Well in the meantime NEC members do have a policy role anyway. I’ve also got a section on my website on where I think policy in the party should go. Beyond that being transparent about your politics as a rep when everyone calls themselves a socialist now is important
2114,2114,2114,1.3190152850143027e+18,2020-10-21 20:38:44+00:00,['1319015285014302721'],@Archimbaldo So what’s the answer Archie
2116,2116,2116,1.318935191415591e+18,2020-10-21 15:20:28+00:00,['1318935191415590912'],@LAnthonyFarley Normal country
2118,2118,2118,1.3188793722086728e+18,2020-10-21 11:38:40+00:00,['1318879372208672775'],@Archimbaldo Do you think the NEC should have a policy role or no? Obviously running for clause V and NPF member at the moment
2123,2123,2123,1.3185200834639995e+18,2020-10-20 11:50:59+00:00,['1318520083463999488'],@AlexRiggs6 Thanks!!!
2127,2127,2127,1.318507634467754e+18,2020-10-20 11:01:31+00:00,['1318507634467753985'],@LiamLavery1 @JessicaLBarnard ✊✊
2128,2128,2128,1.318507580273156e+18,2020-10-20 11:01:18+00:00,['1318507580273156101'],@AaronBastani ✊
2132,2132,2132,1.3184860239958712e+18,2020-10-20 09:35:39+00:00,['1318486023995871233'],"Every day we meet people of the same age living with the same problems and the same commitment to changing the world. 

They need a voice in politics representing their beliefs, fighting for their interests – and helping them to organise. 👇

 https://t.co/lQjYN1MN9C"
2133,2133,2133,1.3182947364117627e+18,2020-10-19 20:55:32+00:00,['1318294736411762689'],@evacrossj 🤩
2137,2137,2137,1.3182785626302054e+18,2020-10-19 19:51:16+00:00,['1318278562630205447'],"@_JonathanQuin Shit really???
For real though I am standing to be a Clause V and National Policy Forum member in my role, and advocate these policies as part of the leadership of young labour"
2138,2138,2138,1.318278218743427e+18,2020-10-19 19:49:54+00:00,['1318278218743427074'],@AMJWeir @NavPMishra 🤝
2139,2139,2139,1.3182780770767217e+18,2020-10-19 19:49:20+00:00,['1318278077076721671'],@nfayyazi Thanks mate!! Solidarity to you
2142,2142,2142,1.3182779347178168e+18,2020-10-19 19:48:46+00:00,['1318277934717816832'],@mossopj @UKLabour Thanks!
2143,2143,2143,1.3182767975539343e+18,2020-10-19 19:44:15+00:00,['1318276797553934336'],God I sound so out of breath and the mask related acne is real... thanks for everyone who has supported me so far!! Tell your mates !!! #Lara4NEC
2147,2147,2147,1.318260826168492e+18,2020-10-19 18:40:47+00:00,['1318260826168492032'],@youngGMBER @JessicaLBarnard Thanks Ruth 🤩
2149,2149,2149,1.3182567087000207e+18,2020-10-19 18:24:26+00:00,['1318256708700020737'],"@CarlRogan Kept ambiguous on purpose, don’t want to start a fight I’ll lose"
2150,2150,2150,1.3182565681279672e+18,2020-10-19 18:23:52+00:00,['1318256568127967232'],@williambyrne_ @YoungLabourUK Thank you!!!!!
2153,2153,2153,1.3182531098528973e+18,2020-10-19 18:10:08+00:00,['1318253109852897283'],You can send me hate on this website but jokes on you because you’ll never make me feel smaller than when I get schooled by a registrar for an inappropriate speciality referral
2157,2157,2157,1.318246954766393e+18,2020-10-19 17:45:40+00:00,['1318246954766393345'],@LeftJewasian Reported
2158,2158,2158,1.3182465463418102e+18,2020-10-19 17:44:03+00:00,['1318246546341810178'],@UnityCandidate @JessicaLBarnard @C_Slomski @Lamar__Campbell Thank you!
2159,2159,2159,1.318246484480041e+18,2020-10-19 17:43:48+00:00,['1318246484480040960'],@racheltierney00 @JessicaLBarnard Thank you!!!
2160,2160,2160,1.3182462236739625e+18,2020-10-19 17:42:46+00:00,['1318246223673962501'],@chibiandchill 🤩
2163,2163,2163,1.318246052261253e+18,2020-10-19 17:42:05+00:00,['1318246052261253122'],@_Joel_Riffs @JessicaLBarnard Thank you!
2168,2168,2168,1.31818806675499e+18,2020-10-19 13:51:40+00:00,['1318188066754990083'],@0nContradiction Owe you pints
2174,2174,2174,1.318185226615591e+18,2020-10-19 13:40:23+00:00,['1318185226615590913'],@ARMilani_ Thanks Ali!
2177,2177,2177,1.3181780607017615e+18,2020-10-19 13:11:54+00:00,['1318178060701761536'],@itrainedflowers Yes
2190,2190,2190,1.3181059775903703e+18,2020-10-19 08:25:28+00:00,['1318105977590370306'],@YoungLabourUK https://t.co/Azjh1bds0t
2195,2195,2195,1.3180995382348022e+18,2020-10-19 07:59:53+00:00,['1318099538234802176'],@NavPMishra Thanks Nav 🥰
2196,2196,2196,1.3180995367961477e+18,2020-10-19 07:59:53+00:00,['1318099536796147712'],🇧🇴 https://t.co/5aFHCGaWpk
2197,2197,2197,1.3180995341495214e+18,2020-10-19 07:59:52+00:00,['1318099534149521409'],"🗳 BALLOTS ARE DROPPING 🗳 

Please support Lara McNeill for NEC Youth Rep, @JessicaLBarnard for Chair, @Lamar__Campbell for International Rep and all the candidates on https://t.co/pYafbQz8Xa @socialist_yl so we can continue to build a socialist Young Labour 🌹  #Lara4NEC https://t.co/GhiWDOg7uE"
2200,2200,2200,1.3180937697539236e+18,2020-10-19 07:36:58+00:00,['1318093769753923584'],@nellonthemelon We have spent a lot of time reviewing discussing these things like NI policy with standing candidates and ability for NEC to nominate for peerages (it fell). Also I would be an NPF and Clause V member again if elected so I’ve already had to vote on some of these issues
2202,2202,2202,1.3179555549590856e+18,2020-10-18 22:27:45+00:00,['1317955554959085583'],@KateHicks99 Thanks Kate!!
2204,2204,2204,1.317953746131878e+18,2020-10-18 22:20:34+00:00,['1317953746131877889'],"@c4prihun I’ll definitely add that in, good shout. Obviously not completely comprehensive so don’t take omissions for something I don’t support😊"
2205,2205,2205,1.317947020217287e+18,2020-10-18 21:53:50+00:00,['1317947020217286657'],@liamyoung 💓💓 politics ageing you beyond your years 😂
2210,2210,2210,1.3179221483301847e+18,2020-10-18 20:15:00+00:00,['1317922148330184711'],@timsykes3 @ACarpenDigital No I get a vote in both. And young labour can propose policy to conference to and has its own policy which this will all be relevant in?
2213,2213,2213,1.3179216946574828e+18,2020-10-18 20:13:12+00:00,['1317921694657482758'],"@timsykes3 @ACarpenDigital NEC members are automatically on the NPF, I have been on it for two years, and Clause V members who vote for the manifesto"
2214,2214,2214,1.3179175390962688e+18,2020-10-18 19:56:41+00:00,['1317917539096268800'],@ACarpenDigital I agree I think I’ve either written too much / not enough based on people who probably weren’t planning on voting for me anyway. Wasn’t aiming to write a manifesto but rather key stuff I’ve stand up for in Clause V and the NPF and then it became rather long ha
2215,2215,2215,1.3179161324441764e+18,2020-10-18 19:51:06+00:00,['1317916132444176384'],@hillsidepaul I wouldn’t know about the privileged middle class mate
2218,2218,2218,1.3179148626857697e+18,2020-10-18 19:46:03+00:00,['1317914862685769734'],"@rhysmorgan So don’t young members know what policies I would push for on the National Policy Forum, in Clause V and as Young Labour ? Inject some excitement into fighting for something ay"
