,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
157,157,157,1.5525283275245527e+18,2022-07-28 05:36:12+00:00,['1552528327524552704'],"@theliverdr is one of a tiny group of rational, science-based people attempting to counter the absolute mafia of government-backed aggressive quacks who threaten and harass anyone attempting to expose their racket. Even I’ve got letters from them, but I’m thousands of km away https://t.co/PCD9rHkiXS"
158,158,158,1.5525283175043727e+18,2022-07-28 05:36:10+00:00,['1552528317504372736'],"Within 24 hours of arriving in India I’ve been recommended homeopathy on three occasions (for my shoulder, for my wife’s cold, and amusingly for my son’s ear…followed by “well you might not want to for him because I don’t know if it works”). It’s so deeply ingrained. https://t.co/fYaQUsIENC"
159,159,159,1.5525154458610196e+18,2022-07-28 04:45:01+00:00,['1552515445861019648'],"Hilarious article from 2019 written by Rishi Sunak’s father in law, giving an amusing insight into the Murty’s family life. 

https://t.co/In19ThiVW6 https://t.co/Y4YReV9kQe"
160,160,160,1.5525132431803146e+18,2022-07-28 04:36:16+00:00,['1552513243180314625'],"Hello this is your correspondent Rohin Francis reporting on the race for the UK’s next prime minister, coming to you direct from Bangalore in India. You’ll never guess which candidate people here want to win.

OK you probably will."
161,161,161,1.5524828187934106e+18,2022-07-28 02:35:22+00:00,['1552482818793410561'],Every @CDisillusion video is a masterpiece. But this one has left me in dumbstruck awe. Un-customarily late watching due to travelling but good things truly come to those who wait. Incredible. https://t.co/uGbQKkrewa
162,162,162,1.5524767976939643e+18,2022-07-28 02:11:26+00:00,['1552476797693964288'],"Just learnt a cool German word

Technikgläubigkeit: The absolute belief in technology. 

Something I talk about a lot! Whether it's smart watches, 'hacking' the human body, headlines about AI, or just blind faith in tech to solve our problems, you can find it everywhere"
163,163,163,1.552472599006851e+18,2022-07-28 01:54:45+00:00,['1552472599006851072'],"[nice restaurant]

YouTuber: I really like you, I want to make you content

Date: Aww that's so sweet

YouTuber: No, I mean like a noun"
164,164,164,1.5523049564927468e+18,2022-07-27 14:48:36+00:00,['1552304956492746753'],"@anthonylcarter @TessaRDavis For me it’s the real stand out on this list (I haven’t read 2 though). His voice is so unique, and valuable."
165,165,165,1.552229404172243e+18,2022-07-27 09:48:23+00:00,['1552229404172242944'],"But I’ve also been reliving fond memories of being a Newham resident when the world came to our hood. The welcoming atmosphere and the buzz. The friendliness. The rings floating past my flat. Super Saturday, Mo, Jess, David Rudisha, Usain.

Ten years has never felt longer."
166,166,166,1.5522293997975634e+18,2022-07-27 09:48:22+00:00,['1552229399797563392'],"It made me happy to know the junior athletes who lit the Olympic flame are all still in a group chat😊

I’ve read so many articles about the undelivered promises of the Olympics, this one is especially good. Both residents and UK athletes should feel angry
https://t.co/5nmmgfEz2G"
167,167,167,1.5522293965511926e+18,2022-07-27 09:48:21+00:00,['1552229396551192576'],"Late to watch the @Mo_Farah doc but wow what incredible TV, and a truly remarkable life. Heartbreaking &amp; heartwarming in equal measure. Part of my wistful #London2012 retrospective, as 10 years rolls round since that magical time. Enjoyed this fun article: https://t.co/CqupYoo77l"
170,170,170,1.5518994513248666e+18,2022-07-26 11:57:16+00:00,['1551899451324866562'],"@ShivaniM_KC We can all agree that Goldeneye was the high point. Love that movie! The game spin off was an added bonus to make the legend but the film stands on its own as a classic. Craig era is my least favourite tbh, I like my Bond camp, comedic and OTT! https://t.co/AZJC5APBtj"
171,171,171,1.551872259865936e+18,2022-07-26 10:09:13+00:00,['1551872259865935874'],"@ShivaniM_KC I just associate that era with my childhood, plus my parents met Roger Moore a few times when he was shooting in India and said he was very charming and nice (my Dad was an extra in The Sea Wolves). Connery’s views on women well known. Sleaze could be applied to whole franchise."
172,172,172,1.5518705362376827e+18,2022-07-26 10:02:22+00:00,['1551870536237682689'],Are Conservatives now attacking other Conservatives…for being rich?! https://t.co/fGCfo41DYs
173,173,173,1.5516966501916426e+18,2022-07-25 22:31:25+00:00,['1551696650191642624'],"In the span of one year my son's school has converted him from the job I want him to do to the job I don't want him to do 🙃

Thankfully little boys quickly grow out of wanting to be like their daddies when they realise what dorks they are, so there's still hope for him https://t.co/oKCmngxUrK"
176,176,176,1.551595959095812e+18,2022-07-25 15:51:18+00:00,['1551595959095812097'],"@dwiskus @reneritchie @mape_llm @skdh @YouTube @TeamYouTube Thanks Dave but I’m sure it’s because of a couple of seconds of a beating heart, I’ve encountered this before. Hard to really talk about medical issues without showing things occasionally. Still think it’s worth an email?"
178,178,178,1.5515924033201644e+18,2022-07-25 15:37:10+00:00,['1551592403320164352'],"@reneritchie @mape_llm @skdh @YouTube @TeamYouTube Ah thanks buddy, please don’t worry about this, it doesn’t bother me in the slightest and I know you have a thousand other things on your plate! (appeal rejected fwiw) Hope you’re settling into the new role well and enjoying the ride!"
179,179,179,1.5515680139457167e+18,2022-07-25 14:00:15+00:00,['1551568013945716737'],"🤷🏽‍♂️

This isn't about ad revenue, the video is months old &amp; earning pennies. But age restricting means this video, which is purely scientific education, doesn't show up in searches &amp; won't be algorithmically recommended. You'll need to be signed in with age verification to see it. https://t.co/aIYKbGJR37"
180,180,180,1.551549976236417e+18,2022-07-25 12:48:35+00:00,['1551549976236417026'],"For the record, the only other video I've had age-restricted was about how doctors participated in the holocaust.

VERY IMPORTANT to prevent young people learning about physics, medicine and war crimes. They need to save their attention for streaming and challenge channels!"
181,181,181,1.5515499736359322e+18,2022-07-25 12:48:34+00:00,['1551549973635932160'],"I'm afraid the combination of physics and medicine is just too goddamn incendiary for teenagers

@skdh @YouTube https://t.co/7rLAPwnaLh"
182,182,182,1.5514793590091817e+18,2022-07-25 08:07:58+00:00,['1551479359009181699'],Our interest in and accumulation of money couldn’t be more different but it does beg the question (which I have just posed to my wife) WHY COULDN’T I FIND A NICE BILLIONAIRE
183,183,183,1.551479357193048e+18,2022-07-25 08:07:58+00:00,['1551479357193048065'],"Star Wars geek
Doting Indian family
Posh boys school
Played cricket and athletics
Married into a big Indian family 
Weddings in India and UK
Short
Favourite Bond is Moore but thinks Goldeneye is the best movie
Insists on coaster use

…am I Rishi Sunak??!"
184,184,184,1.5512460458033848e+18,2022-07-24 16:40:52+00:00,['1551246045803384833'],@husschah https://t.co/hlaGQYfxMH
185,185,185,1.5512458968132485e+18,2022-07-24 16:40:17+00:00,['1551245896813248514'],@12tonevideos Not steak. But still amazing.
186,186,186,1.5512379609636127e+18,2022-07-24 16:08:45+00:00,['1551237960963612672'],"Ferrari keep finding ways to chuck their advantage away. Verstappen has also been hard to fault this season. Nice to see Mercedes getting some consistency. Well, that’s my 3 line summary no one asked for."
187,187,187,1.5512340812115313e+18,2022-07-24 15:53:20+00:00,['1551234081211531265'],World’s greatest on call snack https://t.co/vSOfMgjgrk
188,188,188,1.5512340739176366e+18,2022-07-24 15:53:18+00:00,['1551234073917636608'],Every single time I start driving home after spending the last 8 hours doing cases and the f***ing phone rings https://t.co/ZPPYH0COEZ
189,189,189,1.5507613317956567e+18,2022-07-23 08:34:47+00:00,['1550761331795656704'],@andslau https://t.co/gLEVbAVUoK
190,190,190,1.5505621932504228e+18,2022-07-22 19:23:29+00:00,['1550562193250422784'],@NotEnoughTECH All I know is this is how my examination room looked https://t.co/QyFR4MqSx6
191,191,191,1.550557983435903e+18,2022-07-22 19:06:45+00:00,['1550557983435902977'],@tiagofdza I believe they are a neutron star
192,192,192,1.5505506630583624e+18,2022-07-22 18:37:40+00:00,['1550550663058362373'],"Hmm, on second thoughts, this referral might have some typos https://t.co/DIBAj1HnU2"
193,193,193,1.5505502761632276e+18,2022-07-22 18:36:08+00:00,['1550550276163227648'],I love it when patients have a positive attitude to their symptoms 🙌🏽 https://t.co/9DrSUcTZv4
194,194,194,1.5504733688597217e+18,2022-07-22 13:30:32+00:00,['1550473368859721733'],"@MUDITA14 I think that might be the first time I’ve been described as serious, about anything! But I’ll take it. Where did we work together?"
195,195,195,1.5504722162608783e+18,2022-07-22 13:25:57+00:00,['1550472216260878336'],"Got back in touch with an old SHO (now an important consultant!) I worked with when I was a reg almost a decade ago. I know I remember gestures from my seniors like this, feels nice to make a little impact too. Annoyingly no one ever says they remember me for my humour fml https://t.co/IBjuyJ0f8t"
196,196,196,1.5504667416036475e+18,2022-07-22 13:04:12+00:00,['1550466741603647496'],"What a month on the trending tab

(and don’t believe those liars that say it’s adjusted depending on the user, I know cardiology and Essex are the hottest topics in the UK right now) https://t.co/giovBGvdS8"
198,198,198,1.5504263988709786e+18,2022-07-22 10:23:53+00:00,['1550426398870978562'],"@SteveLal2 I used to resist thinking this for a long time due to an emotional attachment to the sport I’ve had since childhood, but as I’ve learnt more about it, unfortunately it is so widespread that it’s hard to disagree with you"
201,201,201,1.5503741029171732e+18,2022-07-22 06:56:05+00:00,['1550374102917173248'],@simonoxfphys It’s official. Musk devotees are the most annoying fandom of all time.
202,202,202,1.550358560722375e+18,2022-07-22 05:54:19+00:00,['1550358560722374656'],"Compared to 90% of sportspeople and their banal or brash interviews, Dina Asher-Smith is so eloquent and kind. Truly the definition of a great role model. Congratulations on another medal! https://t.co/ijeuckqWJO"
203,203,203,1.5503553473527237e+18,2022-07-22 05:41:33+00:00,['1550355347352723456'],"@jesswade Oh no Jess, so sorry you’re going to miss out on something you’ve been looking forward to so much, and of course sorry you’re not well. And sorry about the current state of the NHS. Get well soon x

(PS I love that your T-shirt is on brand even when sick)"
204,204,204,1.550251052506747e+18,2022-07-21 22:47:07+00:00,['1550251052506746880'],"@mdflores Lockdown must’ve been a breeze for you, what a way to start it off!"
205,205,205,1.5502507297215283e+18,2022-07-21 22:45:50+00:00,['1550250729721528322'],"Sad and predictable. Good points here – the media free-for-all from the last time round was painful. And with even more medics on social media and hungry for fame, I dread to think who will say yes to an invite from GB News or the Mail https://t.co/jqGtD6C7wA"
206,206,206,1.5502492680568873e+18,2022-07-21 22:40:02+00:00,['1550249268056887296'],@nessyhill Ah fantastic! I have many friends in public health who get frustrated at what people think it is and isn’t. Looking forward to it.
208,208,208,1.5502482372563026e+18,2022-07-21 22:35:56+00:00,['1550248237256302592'],I have been loving the love RRR has received from the most unlikely sources. But it’s not even the most successful South Indian movie. Do Baahubali and KGF next! https://t.co/KDlqRUbIaJ
210,210,210,1.5502058262243287e+18,2022-07-21 19:47:25+00:00,['1550205826224328711'],"If you want to go deep into the history of medicine, and nerd out over stethoscopes, there's only one person you need to call. So that's exactly what I did! I asked @AdamRodmanMD why he's so fascinated by this chapter of history

Watch the whole thing: https://t.co/pcPlRkqxoq https://t.co/wY7lk218xs"
211,211,211,1.5502057135653274e+18,2022-07-21 19:46:58+00:00,['1550205713565327360'],"🩺NEW VIDEO🩺

You'll have to excuse the title, I couldn't resist and it IS factually accurate! Come with me to Paris and learn the fascinating story of how sound became a diagnostic tool in medicine, starting with wine and a woman.

https://t.co/pcPlRkqxoq https://t.co/bhSEb9rSq2"
213,213,213,1.5502012326687212e+18,2022-07-21 19:29:09+00:00,['1550201232668721152'],"@ShrillaB @amibanerjee1 @AliRacaniere @DrAsifQasim @ayeshahazarika @TVSanjeev @reetacbbc @LondonAllergy @TharushaGunawa4 @IamSpurs @mirvatalasnag @parthaskar @DrZeshanQureshi @ShaziaTHussain1 @vass_vassiliou @sheelabanerjee @SuveCompliance @sasbanerjee Looks interesting, thanks!"
