Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
240,240,240,1.5047278879408374e+18,2022-03-18 07:54:19+00:00,['1504727887940837399'],@peekayone Belated birthday wishes. Hope you had a lovely day! 🙂,, belated birthday wishes hope you had a lovely day ,False
241,241,241,1.504726829176873e+18,2022-03-18 07:50:07+00:00,['1504726829176872979'],"@Hypnagog Oh I hope it was nice! I don’t think I’ve seen any anywhere 🙂 
Yes and consider adding cardamom",," oh i hope it was nice i dont think ive seen any anywhere  
yes and consider adding cardamom",False
242,242,242,1.5047255918613873e+18,2022-03-18 07:45:12+00:00,['1504725591861387274'],@OrthopodReg I’ve never achieved this level of morning cheerfulness - I don’t think I care to 🙂,, ive never achieved this level of morning cheerfulness  i dont think i care to ,False
243,243,243,1.5043857513913836e+18,2022-03-17 09:14:47+00:00,['1504385751391383552'],@SonaliKinra @returnofcam Hello! That would be lovely. I have followed,,  hello that would be lovely i have followed,False
244,244,244,1.5043814943364014e+18,2022-03-17 08:57:52+00:00,['1504381494336401408'],@FyldeFan @IKWRO Thank you!,,  thank you,False
245,245,245,1.504269876562645e+18,2022-03-17 01:34:21+00:00,['1504269876562644999'],@returnofcam Thank you!!,, thank you,False
246,246,246,1.5042231239394714e+18,2022-03-16 22:28:34+00:00,['1504223123939471363'],@IKWRO Thank you! I continue to learn so much  form all the amazing work you do x,, thank you i continue to learn so much  form all the amazing work you do x,False
248,248,248,1.5041857586090353e+18,2022-03-16 20:00:05+00:00,['1504185758609035264'],Gave a presentation on “Honour-based abuse” and @IKWRO’s work to about 60 GP trainees and GPs today. Wasn’t sure about sharing personal experience but it was really well received.  Feel really proud of my peers for their understanding and their enthusiasm,,gave a presentation on honourbased abuse and s work to about  gp trainees and gps today wasnt sure about sharing personal experience but it was really well received  feel really proud of my peers for their understanding and their enthusiasm,False
253,253,253,1.503796125605798e+18,2022-03-15 18:11:50+00:00,['1503796125605797898'],@KoalasWelcome Why does it just have one olive though? 🙂,, why does it just have one olive though ,False
256,256,256,1.503106574423896e+18,2022-03-13 20:31:48+00:00,['1503106574423896070'],@GregScottTV So cute!,, so cute,False
259,259,259,1.5030025333206671e+18,2022-03-13 13:38:23+00:00,['1503002533320667141'],"For some reason, I sat and watched the tv interview with an expert about nuclear explosions and life in a nuclear war.  I prefer Loli’s Sunday. She is wise https://t.co/6Shv55WJHP",,for some reason i sat and watched the tv interview with an expert about nuclear explosions and life in a nuclear war  i prefer lolis sunday she is wise ,False
264,264,264,1.5018315767909704e+18,2022-03-10 08:05:25+00:00,['1501831576790970371'],"“If documents cannot be provided, applicants must explain why…” 

How about “my town was being  bombed and civilians getting killed everywhere around me” https://t.co/QQ2eeJY4wf",,"if documents cannot be provided applicants must explain why 

how about my town was being  bombed and civilians getting killed everywhere around me ",False
270,270,270,1.5009152387738706e+18,2022-03-07 19:24:13+00:00,['1500915238773870609'],"@zahra35024871 I’m sure they miss you too. If there is any way to help, please DM",, im sure they miss you too if there is any way to help please dm,False
274,274,274,1.5001450959323668e+18,2022-03-05 16:23:56+00:00,['1500145095932366849'],She made me Romeo. I was so happy!! https://t.co/gDvq4fG2dp,,she made me romeo i was so happy ,False
275,275,275,1.5001059442519163e+18,2022-03-05 13:48:22+00:00,['1500105944251916290'],"The library is indeed a safe place. Growing up in an abusive home, I used to feel safer in our local library. Don’t think I’m alone. Shame current governments don’t value them as they should https://t.co/140UL8Mo5y",,the library is indeed a safe place growing up in an abusive home i used to feel safer in our local library dont think im alone shame current governments dont value them as they should ,False
279,279,279,1.49900993243537e+18,2022-03-02 13:13:12+00:00,['1499009932435369989'],"As soon as I close the patio door, she comes and asks for it to be opened. Chili and I sit under a duvet so madam can come and go as she likes https://t.co/s1dlILxX3u",,as soon as i close the patio door she comes and asks for it to be opened chili and i sit under a duvet so madam can come and go as she likes ,False
280,280,280,1.499007831961387e+18,2022-03-02 13:04:52+00:00,['1499007831961387009'],"She got to the door from a different angle… thinks it’s closed. She’s waiting for me to open it 

This goofy rescue from the Middle-East has me laughing out loud several times a day https://t.co/d33wj9kg9O",,"she got to the door from a different angle thinks its closed shes waiting for me to open it 

this goofy rescue from the middleeast has me laughing out loud several times a day ",False
282,282,282,1.4989347294915994e+18,2022-03-02 08:14:23+00:00,['1498934729491599360'],@Dawn_French They look like my two very good girls https://t.co/CxvZsV9Co4,, they look like my two very good girls ,False
289,289,289,1.49655439523183e+18,2022-02-23 18:35:47+00:00,['1496554395231830019'],"@vattandoost I don’t know how people manage, the prices are crazy too!",, i dont know how people manage the prices are crazy too,False
290,290,290,1.4965116612005765e+18,2022-02-23 15:45:58+00:00,['1496511661200576516'],"@vattandoost It’s a fixed charge of £9.35 per item. 
Patients with chronic conditions like diabetes and people on benefits don’t pay. And it’s free in Scotland and Wales for everyone. 

I wouldn’t even know what do if I lived in the US with prices there",," its a fixed charge of  per item 
patients with chronic conditions like diabetes and people on benefits dont pay and its free in scotland and wales for everyone 

i wouldnt even know what do if i lived in the us with prices there",False
291,291,291,1.496507182103335e+18,2022-02-23 15:28:10+00:00,['1496507182103334918'],"Wanted to cry, to give her the money, considered sending her to A&amp;E, none of which was an option

Explained how important it was for her. She said she would ask a friend for money (to shut me up) 

I wished for a food-bank type place for medications but it shouldn’t be like that!",,"wanted to cry to give her the money considered sending her to aampe none of which was an option

explained how important it was for her she said she would ask a friend for money to shut me up 

i wished for a foodbank type place for medications but it shouldnt be like that",False
292,292,292,1.4965051875146957e+18,2022-02-23 15:20:15+00:00,['1496505187514695686'],"Not a big antibiotic prescriber but this patient needed it and I actually felt the need to book her a follow up in 7 days to make sure the infection had cleared. She said “No, make it longer, I can’t get them until Friday when I get paid” - She had £10 left to last her all week",,not a big antibiotic prescriber but this patient needed it and i actually felt the need to book her a follow up in  days to make sure the infection had cleared she said no make it longer i cant get them until friday when i get paid  she had  left to last her all week,False
293,293,293,1.4960897084677898e+18,2022-02-22 11:49:17+00:00,['1496089708467789826'],@mevparekh Pretty standard unfortunately,, pretty standard unfortunately,False
294,294,294,1.495668392791097e+18,2022-02-21 07:55:07+00:00,['1495668392791097344'],@jhospitalw 3am laxative requests!,, am laxative requests,False
295,295,295,1.495043332409639e+18,2022-02-19 14:31:21+00:00,['1495043332409638912'],A poor bird has lost their home in the storm.  I don’t know why both dogs felt the need to pee on it   #StormEunice https://t.co/2WFHkqv8Vv,,a poor bird has lost their home in the storm  i dont know why both dogs felt the need to pee on it    ,False
296,296,296,1.495042412770644e+18,2022-02-19 14:27:42+00:00,['1495042412770643972'],Found this in the garden… The squirrels are coming back to claim their walnut stash.  Glad my “gardening” didn’t derail them https://t.co/iANJ8tEnaq,,found this in the garden the squirrels are coming back to claim their walnut stash  glad my gardening didnt derail them ,False
297,297,297,1.494577721833259e+18,2022-02-18 07:41:11+00:00,['1494577721833259008'],"@awoodall19 @rcgp Same here. Failed by 2%. Had dyslexia confirmation report over xmas holidays and wrote to RCGP then, but they said it was too late for Jan exam. Was planning for RCA submission for April but not sure I should try and tackle both. CCT in August doesn’t seem realistic now",,  same here failed by  had dyslexia confirmation report over xmas holidays and wrote to rcgp then but they said it was too late for jan exam was planning for rca submission for april but not sure i should try and tackle both cct in august doesnt seem realistic now,False
298,298,298,1.4942171618874286e+18,2022-02-17 07:48:27+00:00,['1494217161887428611'],"@DrHannahBB Good luck today Hannah!! 🤞🤞😘
I’m on duty today with my CS. It will be a long day.",," good luck today hannah 
im on duty today with my cs it will be a long day",False
299,299,299,1.494069059004027e+18,2022-02-16 21:59:56+00:00,['1494069059004026887'],@Hypnagog Yes. I’d take that as you should too! 🙂 I hope you can still find some.  I had these quince sitting in the fridge for a little while.,, yes id take that as you should too  i hope you can still find some  i had these quince sitting in the fridge for a little while,False
303,303,303,1.4930110425988588e+18,2022-02-13 23:55:46+00:00,['1493011042598858752'],"@OrthopodReg Copper is me too, but Daisy should be getting her own one",, copper is me too but daisy should be getting her own one,False
304,304,304,1.492954278880809e+18,2022-02-13 20:10:12+00:00,['1492954278880808961'],@Hypnagog Quince jam is gorgeous,, quince jam is gorgeous,False
305,305,305,1.4929326322917745e+18,2022-02-13 18:44:11+00:00,['1492932632291774467'],"@returnofcam Thank you 🙂 I’m very good at it, despite many sessions of focused CBT",, thank you  im very good at it despite many sessions of focused cbt,False
306,306,306,1.4929295089026785e+18,2022-02-13 18:31:46+00:00,['1492929508902678533'],Procrastination got me making quince jam… https://t.co/R6cNr0hRUl,,procrastination got me making quince jam ,False
308,308,308,1.491683672612819e+18,2022-02-10 08:01:16+00:00,['1491683672612818948'],"Newsreaders boasting “we’re a nation of animal lovers” triggers me;

1 - Tons of abusive pet owners
2 - A savage farming &amp; racing industry. Not to mention badger culls/fox hunts
3 - Try being a victim of domestic abuse with a pet. Hardly any pet friendly public places/landlords",,"newsreaders boasting were a nation of animal lovers triggers me

  tons of abusive pet owners
  a savage farming amp racing industry not to mention badger cullsfox hunts
  try being a victim of domestic abuse with a pet hardly any pet friendly public placeslandlords",False
