,text,edit_history_tweet_ids,author_id,id,followers_count,following_count,tweet_count,listed_count
158,Then and now.. zoom in to the nurse icon on my bathing suit.. it was a calling from a young age.. #LifeasaNurse https://t.co/DZuqIl7Ybj https://t.co/gEb4HFQj2Q,['1303127367158845440'],409509310,1303127367158845440,261,735,4850,2
159,@HuttonPascale @erinkrakow Happy Birthday Erin!! Wishing you only the best from the front lines.. #LifeasaNurse https://t.co/xFAWMgv7NR,['1302606423331872769'],409509310,1302606423331872769,261,735,4850,2
160,@Kellie_Martin Much appreciated!! And thank you.. if everyone could look out for their fellow Americans this would be over soon.. 💕😷#WearaMask #WashYourHands #StayatHome #LifeasaNurse https://t.co/iQ1UjhqxJr,['1293992932052217856'],409509310,1293992932052217856,261,735,4850,2
161,As an OB nurse thought this 🧵 was pretty cool and informative.. #LifeasaNurse #NurseTwitter #MedTwitter #OBTwitter https://t.co/gyFMjJDm16,['1293846307749138432'],409509310,1293846307749138432,261,735,4850,2
162,@jodipicoult @kevinkwanbooks Aww man.. working that night until 8pm.. you know #LifeasaNurse Do you think you will have more events? Bc I would love a night with you and a signed copy!!,['1293579297739997185'],409509310,1293579297739997185,261,735,4850,2
163,@ironroosterfood Pick me!! Nurses love roostarts.. 🦸🏻‍♀️😷 #HealthCareHero #LifeasaNurse https://t.co/6QVuYZ6Yr2,['1290644513816563713'],409509310,1290644513816563713,261,735,4850,2
164,@panerabread this is my sad face because my breakfast sandwich was left off the order this morning.. 🦸🏻‍♀️😷#HungryHealthcareHero #LifeasaNurse #MakeitRight https://t.co/iei7bw1FGJ,['1289954068098678784'],409509310,1289954068098678784,261,735,4850,2
165,"@Kellie_Martin Thank you for the shout out. I think we are all pretty exhausted right now, and the worst part about it is we could so easily eradicate it if people were ok just being slightly inconvenienced, wear a mask, wash your hands, socially distance/ stay home, and vote! 😷 #LifeasaNurse https://t.co/p82eJ76nyx",['1287865858669174784'],409509310,1287865858669174784,261,735,4850,2
166,@MeganWBAL I absolutely adore this!! Such an easy thing to save so many people!! This is parenting done right.. love you!! 🥰😷 #LifeasaNurse #MaskSelfiesallAround https://t.co/1t7m1fKXsL,['1285565661507399687'],409509310,1285565661507399687,261,735,4850,2
167,"@VanessaHerring It boggles my mind, that the simple fact of putting on a mask will end this horrible disease, and these people can’t be bothered.. I wear a mask, sometimes two, plus goggles for 13 hours at a time.. put your mask on or stay home!! #LifeasaNurse https://t.co/yu5v513LTt",['1285326962202775553'],409509310,1285326962202775553,261,735,4850,2
168,@erinkrakow @KimberleySustad @jasonamckinnon One of my favorite days.. 📆 and you are one of my favorite people.. and here are some of my favorite emojis.. 💕🥰🤣😷👩🏻‍⚕️ #LifeasaNurse,['1284426532862255104'],409509310,1284426532862255104,261,735,4850,2
169,"@AvaWBAL Right? Working nights, holidays, weekends, and missing most major life events was always a goal of mine.. 🤦🏻‍♀️ #LifeasaNurse",['1282674523947622401'],409509310,1282674523947622401,261,735,4850,2
170,@JNNewtWBAL It happens to the best of us.. at least you have a Monday - Friday job.. I work 3 days a week and they are never the same days week to week.. I NEVER know what day it is.. 🤷🏻‍♀️ #HappyWednesday #LifeasaNurse https://t.co/S8afZUlGZH,['1280813428714672132'],409509310,1280813428714672132,261,735,4850,2
171,@MeganWBAL @RobCarlinNBCS @HamiltonMusical Putting in a few hours today.. but have most of the weekend off! #FeelingGoodandCaringBravely #LifeasaNurse https://t.co/cxaB7VrGL4,['1279474681737871360'],409509310,1279474681737871360,261,735,4850,2
172,@MindyWbal @wbaltv11 @AvaWBAL No need to do my hair here!!! Scrub cap for the win and it’s always 72 in the hospital.. #LifeasaNurse #FeelingGoodandCaringBravely #MaskoffBrieflyforLunch https://t.co/bdzOjwRcye,['1270792531434000391'],409509310,1270792531434000391,261,735,4850,2
173,When my two worlds collide.. WBAL and Nursing.. My 2020 @wbaltv11 debut discussing the antibody testing @LBHealth. I think I should try and make this a regular thing.. 😷🦸🏻‍♀️ @aHinsonWBAL @lisawbal #LifeasaNurse #CoronApocalypse #HealthcareHero #WBALTogether #Number1fan https://t.co/eCdWxefWDd,['1263254311892586502'],409509310,1263254311892586502,261,735,4850,2
174,@jmugele Thank you!! 💕 #LifeasaNurse,['1262493276860538880'],409509310,1262493276860538880,261,735,4850,2
175,"Thank you to the @Bertuccis in Timonium, MD for feeding us lunch today. It was much appreciated!! 💕🦸🏻‍♀️ @LBHealth #LifeasaNurse #CareBravely https://t.co/beacuaXsVe",['1259549918089314312'],409509310,1259549918089314312,261,735,4850,2
176,@PattiMurin @BookCameo Makes me love you more.. I haven’t worn pants with a waist line or a non sports bra since this whole mess started.. I can rock the heck out of a mask and face shield though.. #LifeasaNurse https://t.co/gfudiDHm2u,['1258860327065784322'],409509310,1258860327065784322,261,735,4850,2
177,Louder for the people in the back.. and on that note Happy Nurses and Teacher Appreciation Week! 📣💕🦸🏻‍♀️ #DoNotEvenGetOurOwnWeek #LifeasaNurse https://t.co/k68DO6MWhd,['1258716467794763778'],409509310,1258716467794763778,261,735,4850,2
178,@Amy_Siskind Tr*mp not tell the truth?!? That would never happen.. #InsertSarcasmFont #LifeasaNurse,['1258210963175677952'],409509310,1258210963175677952,261,735,4850,2
179,@MeganWBAL @GovLarryHogan @BlueAngels @wbaltv11 This is very cool!! 💕🦸🏻‍♀️ #HealthCareHero #LifeasaNurse,['1256509748045844480'],409509310,1256509748045844480,261,735,4850,2
180,@wbaltv11 @LBHealth So nice!! 🦸🏻‍♀️💕👩🏻‍⚕️ #WBALTogether #CharmCityCheers #LifeasaNurse #CareBravely https://t.co/sG0byn547k,['1256295839246569472'],409509310,1256295839246569472,261,735,4850,2
181,"@MindyWbal I’ve been living off of @ChipsAhoy, remote Zoom meetings and services with my synagogue and of course you guys!! #CoronApocalypse #LifeasaNurse #WBALTogether",['1256189948916649984'],409509310,1256189948916649984,261,735,4850,2
182,"@Amy_Siskind Amen, wasn’t my first or second or third choice either.. but I’ll be voting blue no matter who come November!!! #LifeasaNurse #DumpTrump",['1255850775345061890'],409509310,1255850775345061890,261,735,4850,2
183,@GoodishIntent The number of times I’ve tried to “badge” into my house and push here buttons is not normal.. 🤦🏻‍♀️😷 #LifeasaNurse #BlamingitontheLackofOxygen,['1255519380575850497'],409509310,1255519380575850497,261,735,4850,2
184,@JainaLeeOrtiz Aww. Thank you! 💕👩🏻‍⚕️ #LifeasaNurse,['1254141532950728706'],409509310,1254141532950728706,261,735,4850,2
185,"@maxthegirl @BaskinRobbins One of the docs had ice cream sent into the hospital yesterday... and she sent Jamocha almond fudge. So, extremely odd timing of this tweet.. Because prior to yesterday I had never tasted that flavor before!! 🤷🏻‍♀️🍦😷#CoronApocalypse #LifeasaNurse",['1251805835736551424'],409509310,1251805835736551424,261,735,4850,2
186,"Thank you Bethany Gignac for our amazing lunch from the Towson @BonefishGrill. Working on the front lines is hard, but kind people who bring us lunch make things so much better! @LBHealth #LifeasaNurse #HealthCareHero #CareBravely https://t.co/IIog9VoWrK",['1249404049495031813'],409509310,1249404049495031813,261,735,4850,2
187,@D_SAVRE Quarantine chic circa 2020.. 👩🏻‍⚕️😷🦠 #LifeasaNurse #CoronApocalypse https://t.co/SkIWlsmRPo,['1247313693299351558'],409509310,1247313693299351558,261,735,4850,2
188,@glaad Pizza and a long shower... after an even loooonger day at work! #LifeasaNurse #CareBravely,['1246240791871262722'],409509310,1246240791871262722,261,735,4850,2
189,"@DreJohnson1 @MindyWbal @wbaltv11 @JNNewtWBAL @92QJamsBmore Yes, we have endearingly been calling it the Covid-19, like the freshman 15, but not. And my all time favorite is Team Beached Whale Body. I’ve been living off @ChipsAhoy but still getting on my treadmill everyday. Stay safe!! 👩🏻‍⚕️🍪🐳🏃🏻‍♀️#LifeasaNurse #coronapocalypse #WBALTogether",['1246022464058130435'],409509310,1246022464058130435,261,735,4850,2
190,@scratchpadMD @DShadowgazer My free pair is on the way!! Thank you @Crocs.. #coronapocalypse #LifeasaNurse,['1244817900864667649'],409509310,1244817900864667649,261,735,4850,2
191,@HuttonPascale Hahaha... you are my absolute favorite... thank you for being the comic relief I need in these very hard times.... trying daily not to cry during this #coronapocalypse #LifeasaNurse,['1244722841913786375'],409509310,1244722841913786375,261,735,4850,2
192,"@MeganWBAL @wbaltv11 @MindyWbal @JNNewtWBAL @LaceeGriffith @AvaWBAL @TheoHayesWBAL Aww, I love that team!! We socially distanced ourselves as well! Stay safe.. 💕#CareBravely #LifeasaNurse https://t.co/gKbfs7eE5e",['1244604086160408577'],409509310,1244604086160408577,261,735,4850,2
193,"@Leonie_Elliott With all the crazy going on in the world right now I really, really need this in my life!!  #coronapocalypse #LifeasaNurse #CalltheMidwife",['1243367918026534912'],409509310,1243367918026534912,261,735,4850,2
194,@lady_cerebellum @raw_em_md @MHPoison1 @MCBazacoPhD @NakedCapsid @DocBazac @tomfolanmd @alisadoc1 @PedsID4Life @maie_lynn @Potato_Chip @RyanMarino @MDaware @Rick_Pescatore @ERshitmagnet @teaandreverie @londyloo @jmugele @JJcolemanMD @MelissaAReed @nataliemwall @DrJenGunter @DGlaucomflecken @laxswamy @nmiladoremd @DrBartacus @kari_jerge @sassistheword @NurseTexas @jarredh83 @JFacog Oh my goodness.. thank you so much for the tag!! This is amazing.. and gave me a much needed laugh!! @jamiehr @Nicolestan16 you need to watch this.. and then watch it again!!  🤣🦠 #MotherFingNerd #LifeasaNurse,['1243235670765813761'],409509310,1243235670765813761,261,735,4850,2
195,I’m not crying.. you’re crying!! This Today Show video is amazing.. Thank you to all my amazing friends and coworkers keep doing what you are doing.. and to everyone else.. stay home!!  #LifeasaNurse #CareBravely #TodayHeroes https://t.co/fkBlvjbvL4,['1243212487627091969'],409509310,1243212487627091969,261,735,4850,2
196,Thank you @TODAYshow @SavannahGuthrie @hodakotb for that amazing “Rise Up” story. These are scary difficult times but it feels good to be appreciated!! @LBHealth #LifeasaNurse #CareBravely #TodayHeroes #SocialDistancing https://t.co/vBHgHWhJD2 https://t.co/3hPoN9nTBr,['1243163058702299138'],409509310,1243163058702299138,261,735,4850,2
197,"@MindyWbal @JNNewtWBAL @AvaWBAL @wbaltv11 @LaceeGriffith @MeganWBAL @TheoHayesWBAL @wbaljfro Love to you all!! Your smiling faces give me comfort in this time of uncertainty. Being on the front lines is scary, but I appreciate seeing you every AM.. Stay safe! 💕👩🏻‍⚕️🦸🏻‍♀️ #LifeasaNurse #WBALbffs #coronapocalypse",['1242417317977473024'],409509310,1242417317977473024,261,735,4850,2
198,@TODAYshow @shondarhimes @shondaland would you do this too? It would be so much appreciated!! #LifeasaNurse #COVID2019 #coronapocalypse #MedTwitter 😷,['1240659339091861505'],409509310,1240659339091861505,261,735,4850,2
199,Bc how can I pass this up.. Most recent selfie and last saved meme.. #AuntieistheBestTitle #LifeasaNurse #VaccinesCauseAdults #MedTwitter https://t.co/MLjRJ1T6Yu https://t.co/gvB5o8RbAu,['1234515160800399360'],409509310,1234515160800399360,261,735,4850,2
200,@nursekelsey Same.. I worked the weekend so technically today is my Saturday but I guess that makes tomorrow my Monday.. 🤷🏻‍♀️ #LifeasaNurse https://t.co/ap6kp1Ixhz,['1229413085745684481'],409509310,1229413085745684481,261,735,4850,2
201,Happy 3rd night of Hanukkah from @LBHealth .. the #JewCrew is representing this Merry Christmas Eve... Last night I lit by my lonesome and tonight we had our largest group yet! 🕎🤳🏼🍩💕🎄#LifeasaNurse #LifeBridgeHealth #LightBravely https://t.co/uEbW0Vho5P,['1209612897376260097'],409509310,1209612897376260097,261,735,4850,2
202,@MeadowGood Favorite part of my OR prep is cleaning out the belly button.. #LifeasaNurse https://t.co/8gWUCvu9Vx,['1203415268841738245'],409509310,1203415268841738245,261,735,4850,2
203,@sboston_pr @LBHealth Yes! Such a fun campaign!! #LifeasaNurse https://t.co/6P6CHTrfo5,['1203085783260905473'],409509310,1203085783260905473,261,735,4850,2
204,Cuteness factor overload over here… So proud to be part of the team! @LaceeGriffith #LifeasaNurse #CareBravely #MedTwitter https://t.co/gYsGKZV0Q7,['1202628587653935104'],409509310,1202628587653935104,261,735,4850,2
205,"@DrGolfShirt Mine wasn’t a pt but her spouse.. we were explaining the placement of Cytotec.. so when we went to place it.. he goes, “shove it up her os” 🤦🏻‍♀️🤣 #LifeasaNurse",['1200091919474450438'],409509310,1200091919474450438,261,735,4850,2
206,@lady_cerebellum Amen!! Thank goodness today is my Friday.. #LifeasaNurse #ButFirstCoffee,['1199290480607088640'],409509310,1199290480607088640,261,735,4850,2
207,@BlondeinKevlar Proof that all my fellow nurses are also owned by @Apple #LifeasaNurse #NursesSpeakBlue #NoTimeforGreen https://t.co/3itwK9l3M6,['1194271012080238595'],409509310,1194271012080238595,261,735,4850,2
208,@DrCJohns Sort of on topic.. My “Facebook memories” reminded me that this day 10 years ago a friend of mine and I did CPR on a guy at the mall after he choked on a piece of steak.. Abdominal thrusts didn’t work.. but we kept him alive until EMS arrived.. He lived. #LifeasaNurse @LBHealth,['1185905363624878080'],409509310,1185905363624878080,261,735,4850,2
