,id,id_str,name,screen_name,description,years_online,statuses_count,tweets_per_year,location,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,live_following,follow_request_sent,notifications,muting,blocking,blocked_by,translator_type,withheld_in_countries,year_created,friend_ratio
14452,8.167222924661883e+17,8.167222924661883e+17,P vax x 3 still masking for you(yep),mummemj,independent woman mom grandma wife nurse pet therapy partner activist protester you are a part of society be responsible,5.0,10268.0,2053.6,"South Carolina, USA",,{'description': {'urls': []}},False,112.0,862.0,1.0,Wed Jan 04 19:05:43 +0000 2017,16262.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1239226872573112320/keRzGScF_normal.jpg,https://pbs.twimg.com/profile_images/1239226872573112320/keRzGScF_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2017.0,0.12993039443155452
15301,35017754.0,35017754.0,Undeclared leftist female,psychodiva,"Atheist, artist, feminist, ex-therapist, ex-criminalist, primary mental health nurse. Proud mum to declared trans offspring. UK She/Her/Mum",13.0,31109.0,2393.0,UK,,{'description': {'urls': []}},False,371.0,509.0,20.0,Fri Apr 24 19:43:05 +0000 2009,37275.0,,,True,False,,False,False,False,091304,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1593940235045437444/IbxJdkxu_normal.jpg,https://pbs.twimg.com/profile_images/1593940235045437444/IbxJdkxu_normal.jpg,https://pbs.twimg.com/profile_banners/35017754/1668859943,ABB8C2,4D4A33,262626,696545,True,False,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.7288801571709234
16514,283694426.0,283694426.0,Lauren,_laurenamyy,Mental health nurse with East Sussex CAMHS Duty and Liaison team. 💭 All views are my own 💭 Be the change you wish to see in the world 🌍🌸,11.0,39234.0,3566.7272727272725,"Hastings, England",,{'description': {'urls': []}},False,620.0,621.0,5.0,Sun Apr 17 20:38:14 +0000 2011,7530.0,,,True,False,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1452368189053149187/ZOpYBH9A_normal.jpg,https://pbs.twimg.com/profile_images/1452368189053149187/ZOpYBH9A_normal.jpg,https://pbs.twimg.com/profile_banners/283694426/1566430286,FF3300,86A4A6,A0C5C7,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2011.0,0.998389694041868
16650,1.2061750624470016e+18,1.2061750624470016e+18,Nurses United UK,nurses_united,A grassroots organisation for nurses by nurses. We've launched and we're doing everything we can to ensure that frontline nurses are heard.,3.0,7974.0,2658.0,United Kingdom,https://t.co/hjAD0UWETR,"{'url': {'urls': [{'url': 'https://t.co/hjAD0UWETR', 'expanded_url': 'https://www.nursesunited.org.uk', 'display_url': 'nursesunited.org.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,7558.0,1145.0,31.0,Sun Dec 15 11:32:37 +0000 2019,8657.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1272628962200555522/XcfKXLUM_normal.jpg,https://pbs.twimg.com/profile_images/1272628962200555522/XcfKXLUM_normal.jpg,https://pbs.twimg.com/profile_banners/1206175062447001601/1610491481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2019.0,6.600873362445415
19576,8.81273470356607e+17,8.81273470356607e+17,LJ,lheajane_,That friendly girlie. Millenial nurse. Survivor of this crazy world. ENFJ.,5.0,33499.0,6699.8,"Harefield, London",https://t.co/4kltweWe6W,"{'url': {'urls': [{'url': 'https://t.co/4kltweWe6W', 'expanded_url': 'http://Instagram.com/lheadiane', 'display_url': 'Instagram.com/lheadiane', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,236.0,793.0,1.0,Sat Jul 01 22:09:03 +0000 2017,65777.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1521809531252228099/c8DsGb6Q_normal.jpg,https://pbs.twimg.com/profile_images/1521809531252228099/c8DsGb6Q_normal.jpg,https://pbs.twimg.com/profile_banners/881273470356606981/1502999264,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2017.0,0.29760403530895335
19806,1.0153294148953416e+18,1.0153294148953416e+18,Moyinoluwa #BLM,pxo_ldn,"🇳🇬 nurse 👩🏽‍⚕️ + model 💁🏽‍♀️, I just be laughing",4.0,42743.0,10685.75,"England, United Kingdom",https://t.co/KukOZlvP2Y,"{'url': {'urls': [{'url': 'https://t.co/KukOZlvP2Y', 'expanded_url': 'https://instagram.com/praisexo_?utm_source=ig_profile_share&igshid=1p1ripm86vdty', 'display_url': 'instagram.com/praisexo_?utm_…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,486.0,442.0,0.0,Fri Jul 06 20:19:31 +0000 2018,119792.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1570081969509113864/lSuP0VNZ_normal.jpg,https://pbs.twimg.com/profile_images/1570081969509113864/lSuP0VNZ_normal.jpg,https://pbs.twimg.com/profile_banners/1015329414895341568/1652284585,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2018.0,1.0995475113122173
20572,746418984.0,746418984.0,Brianna,BriFinley24,"Umich Alumna 〽️ • ICU nurse • Lover of life, nursing, and @santi8a98",10.0,21300.0,2130.0,"Yakima, WA",https://t.co/vuFDkNKxKh,"{'url': {'urls': [{'url': 'https://t.co/vuFDkNKxKh', 'expanded_url': 'https://instagram.com/pieceofkind?utm_source=ig_profile_share&igshid=63t54sapv2ym', 'display_url': 'instagram.com/pieceofkind?ut…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,577.0,395.0,6.0,Thu Aug 09 02:59:37 +0000 2012,22531.0,,,True,False,,False,False,False,39A4D6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1587835179703230465/N3egJbLK_normal.jpg,https://pbs.twimg.com/profile_images/1587835179703230465/N3egJbLK_normal.jpg,https://pbs.twimg.com/profile_banners/746418984/1669091149,ED3D6F,50C6E0,24E2B6,333EEC,True,True,False,False,False,False,False,False,False,False,False,none,[],2012.0,1.460759493670886
21290,1.0873863240830688e+18,1.0873863240830688e+18,Debilou💙,DebraWr08019555,"❤Life & travel. Proud wife of rtd fireman👨‍🚒Mum of Dr👩‍⚕️in Aus,UK solicitor👨‍⚖️ &🐶.Charity nurse ex madwife,Foodbank volunteer (No DMs) #Covidloss",3.0,15383.0,5127.666666666667,Northern England ,,{'description': {'urls': []}},False,204.0,965.0,0.0,Mon Jan 21 16:27:57 +0000 2019,27077.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1087386875235651595/0TDpQY9Q_normal.jpg,https://pbs.twimg.com/profile_images/1087386875235651595/0TDpQY9Q_normal.jpg,https://pbs.twimg.com/profile_banners/1087386324083068929/1587993369,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2019.0,0.21139896373056996
25149,1.1794053605594604e+18,1.1794053605594604e+18,Tonistarr45@gmail.com FBPE🇺🇦🌻Woke and proud,tonistarr45,"Neonatal nurse who loves it.   FBPE, Volt member, Remainer to the death.  Catholic, if you're interested.",3.0,6303.0,2101.0,"England, United Kingdom",,{'description': {'urls': []}},False,3276.0,4933.0,4.0,Wed Oct 02 14:39:05 +0000 2019,7785.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1191370956964532224/mcIRtO1S_normal.jpg,https://pbs.twimg.com/profile_images/1191370956964532224/mcIRtO1S_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2019.0,0.6640989256030813
27319,1.1504834099423192e+18,1.1504834099423192e+18,Prisca RN PhD,Prisca1964,My PhD is on The Old Poor Law in Norfolk; Pauper biographies; Pauper letters; I am a nurse.,3.0,7635.0,2545.0,"Cambridge, England",,{'description': {'urls': []}},False,289.0,332.0,1.0,Sun Jul 14 19:13:14 +0000 2019,29395.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1271904813371084806/MaeIxoe3_normal.jpg,https://pbs.twimg.com/profile_images/1271904813371084806/MaeIxoe3_normal.jpg,https://pbs.twimg.com/profile_banners/1150483409942319108/1567633906,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2019.0,0.8704819277108434
27445,9.710592788690904e+17,9.710592788690904e+17,Elizabeth Coombes🇺🇦💙😷Pro-EU #FBPA #NHSPay15,Coombes73,NHS nurse. Can't bear what this Tory government is doing to the country #GTTO,4.0,10439.0,2609.75,Gloucester UK,,{'description': {'urls': []}},False,2016.0,2769.0,1.0,Tue Mar 06 16:25:48 +0000 2018,70702.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1241836874626465792/DKRIb63J_normal.jpg,https://pbs.twimg.com/profile_images/1241836874626465792/DKRIb63J_normal.jpg,https://pbs.twimg.com/profile_banners/971059278869090304/1584876770,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2018.0,0.7280606717226435
29390,81466083.0,81466083.0,Susannah Cookson,Suzuavenue,"Registered nurse, runner of half marathons. I Back the Blue. 💙💙💙",13.0,29378.0,2259.846153846154,Northeastern Oklahoma,,{'description': {'urls': []}},False,1953.0,4246.0,1.0,Sat Oct 10 23:30:27 +0000 2009,265354.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305267058884726786/Xcda-X3M_normal.jpg,https://pbs.twimg.com/profile_images/1305267058884726786/Xcda-X3M_normal.jpg,https://pbs.twimg.com/profile_banners/81466083/1552159870,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2009.0,0.45996231747527083
29594,9.423425666909102e+17,9.423425666909102e+17,Jayne Ashby,JayneAshby6,Team Lead ‘Zone 5-19’ @doncaster_sn Passionate about good practice and empowering the team to be at their professional best #knowyourschoolnurse @doncaster_sn,5.0,13767.0,2753.4,Doncaster UK,,{'description': {'urls': []}},False,1012.0,1266.0,3.0,Sun Dec 17 10:35:50 +0000 2017,17373.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597053451371945984/LCJkU42m_normal.jpg,https://pbs.twimg.com/profile_images/1597053451371945984/LCJkU42m_normal.jpg,https://pbs.twimg.com/profile_banners/942342566690910208/1669602118,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2017.0,0.7993680884676145
32536,1.0619594578512978e+18,1.0619594578512978e+18,abena1011🇬🇭🇬🇧,abena1011,"Just your average introverted nurse, trying to bumble through life",4.0,24148.0,6037.0,"London, England",,{'description': {'urls': []}},False,178.0,1701.0,0.0,Mon Nov 12 12:30:39 +0000 2018,271305.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1061960923102019584/8fBYwG9V_normal.jpg,https://pbs.twimg.com/profile_images/1061960923102019584/8fBYwG9V_normal.jpg,https://pbs.twimg.com/profile_banners/1061959457851297792/1584826953,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2018.0,0.10464432686654909
34244,1.0796074114622874e+18,1.0796074114622874e+18,DewasiMahendra,dewasimahiii,"Mahendra dewasi 
madaliya jodhpur 
rajesthan farmer  nursing student bjp supporter modi fen",4.0,49224.0,12306.0,"Jodhpur, India",,{'description': {'urls': []}},False,373.0,826.0,0.0,Mon Dec 31 05:17:19 +0000 2018,171435.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1336445879524368385/8qGiCgR6_normal.jpg,https://pbs.twimg.com/profile_images/1336445879524368385/8qGiCgR6_normal.jpg,https://pbs.twimg.com/profile_banners/1079607411462287361/1551449972,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2018.0,0.4515738498789346
35252,44916343.0,44916343.0,Jyle Pielago,jylepielago,"Full time nurse, lifetime cultural exchange student... Studying experiential sociology one continent at a time. 😉📚🌐",13.0,34551.0,2657.769230769231,"London, England",,{'description': {'urls': []}},False,370.0,1119.0,11.0,Fri Jun 05 15:28:41 +0000 2009,2884.0,,,True,False,,False,False,False,E8BAD9,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,http://pbs.twimg.com/profile_images/1408546818863009798/cW_ek2U3_normal.jpg,https://pbs.twimg.com/profile_images/1408546818863009798/cW_ek2U3_normal.jpg,https://pbs.twimg.com/profile_banners/44916343/1521746148,E67C86,FFFFFF,E83A6B,100830,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.33065236818588023
36635,1.0765212903270932e+18,1.0765212903270932e+18,Loraine Darbyshire 💙🇪🇺🏳️‍🌈💚,LoraineDarbysh1,"Wife, mum, nanny, nurse, stereotypically bad at parking, proud New Scot, liberal mildly lefty snowflake #rejoiner, she/her #FightExtinction #BlackLivesMatter",4.0,11766.0,2941.5,"Scotland, United Kingdom",,{'description': {'urls': []}},False,1609.0,2092.0,1.0,Sat Dec 22 16:54:11 +0000 2018,174667.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584968551206723584/qs5ZQjdT_normal.jpg,https://pbs.twimg.com/profile_images/1584968551206723584/qs5ZQjdT_normal.jpg,https://pbs.twimg.com/profile_banners/1076521290327093255/1619854699,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2018.0,0.7691204588910134
36750,614156328.0,614156328.0,badr,bader48928097,Health management specialist and nurse practitioner 🚑💉💉💊💊,10.0,63056.0,6305.6,"المدينة المنورة, المملكة العربية السعودية",,{'description': {'urls': []}},False,777.0,2633.0,2.0,Thu Jun 21 06:27:20 +0000 2012,39956.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1247026596671873025/tyPMp_qk_normal.jpg,https://pbs.twimg.com/profile_images/1247026596671873025/tyPMp_qk_normal.jpg,https://pbs.twimg.com/profile_banners/614156328/1568602720,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2012.0,0.29510064565134825
36756,629642045.0,629642045.0,Aoife,_aoifebyrne,Irish nurse in London,10.0,25671.0,2567.1,London,,{'description': {'urls': []}},False,1199.0,73.0,2.0,Sat Jul 07 21:00:42 +0000 2012,9484.0,,,True,False,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1487211016677113856/MgO98Y2e_normal.jpg,https://pbs.twimg.com/profile_images/1487211016677113856/MgO98Y2e_normal.jpg,https://pbs.twimg.com/profile_banners/629642045/1613869883,FF0000,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,False,False,False,False,none,[],2012.0,16.424657534246574
37043,109363707.0,109363707.0,🎗 Sarah Mayman,smayman,"Mum, Bereaved Mum, Wife; nurse, ex-barmaid, maker of terrible origami. She/her.",12.0,57547.0,4795.583333333333,"Leeds, UK",,{'description': {'urls': []}},False,1624.0,1872.0,30.0,Thu Jan 28 20:31:21 +0000 2010,41018.0,,,True,False,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1035993943802925056/AwL96MsD_normal.jpg,https://pbs.twimg.com/profile_images/1035993943802925056/AwL96MsD_normal.jpg,https://pbs.twimg.com/profile_banners/109363707/1634335490,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,False,False,False,False,none,[],2010.0,0.8675213675213675
37123,1.079838046273577e+18,1.079838046273577e+18,geraldine hilder,GeraldineHilder,ophthalmic nurse,4.0,8445.0,2111.25,"South East, England",,{'description': {'urls': []}},False,313.0,1704.0,0.0,Mon Dec 31 20:33:47 +0000 2018,20521.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1079872693179162625/ZM7Qwnwr_normal.jpg,https://pbs.twimg.com/profile_images/1079872693179162625/ZM7Qwnwr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2018.0,0.18368544600938966
37127,1.0801454265174385e+18,1.0801454265174385e+18,د.عبير العطوي,DrAbeerAlatawi1,دكتورة #باحثة #أكاديمية @U_Tabuk ، والمؤسسة لفريق تطوعي @nursespioneer1,3.0,8642.0,2880.6666666666665,"Tabuk, Saudi Arabia ",https://t.co/blxuPv87s3,"{'url': {'urls': [{'url': 'https://t.co/blxuPv87s3', 'expanded_url': 'https://manhom.com/', 'display_url': 'manhom.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,10815.0,1393.0,3.0,Tue Jan 01 16:55:12 +0000 2019,8450.0,,,False,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1376958449804836870/lpzwG4Hb_normal.jpg,https://pbs.twimg.com/profile_images/1376958449804836870/lpzwG4Hb_normal.jpg,https://pbs.twimg.com/profile_banners/1080145426517438464/1550838308,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2019.0,7.763819095477387
37442,951710294.0,951710294.0,Dr Thurayya,dr_teid,"Academician & consultant in nursing Working @_KSU /alumnus @kauweb & @unimelb sigma member, TOT cert.",10.0,23329.0,2332.9,"Melbourne, Victoria",,{'description': {'urls': []}},False,3008.0,1585.0,14.0,Fri Nov 16 13:38:33 +0000 2012,6566.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1594948696063483904/JQ42DQY-_normal.jpg,https://pbs.twimg.com/profile_images/1594948696063483904/JQ42DQY-_normal.jpg,https://pbs.twimg.com/profile_banners/951710294/1648902084,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2012.0,1.8977917981072556
37468,111134674.0,111134674.0,vanessa.,Yetty__Betty,Faith brings joy. Black Lives Matter. Content Creator @asknurse_,12.0,103097.0,8591.416666666666,wonderland.,https://t.co/KAUcE7UrWW,"{'url': {'urls': [{'url': 'https://t.co/KAUcE7UrWW', 'expanded_url': 'https://instagram.com/asknurse_?igshid=14icen25bibmh', 'display_url': 'instagram.com/asknurse_?igsh…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1444.0,586.0,12.0,Wed Feb 03 22:44:07 +0000 2010,16593.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1595197250367627266/pK0Hvyow_normal.jpg,https://pbs.twimg.com/profile_images/1595197250367627266/pK0Hvyow_normal.jpg,https://pbs.twimg.com/profile_banners/111134674/1665836613,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,False,False,False,False,none,[],2010.0,2.464163822525597
38311,8.866910678689792e+17,8.866910678689792e+17,Sandra,sandramortonRN,Registered nurse who saved €1 million in her hospitals perioperative supply chain. 3% of the budget.,5.0,18383.0,3676.6,"Dublin City, Ireland",,{'description': {'urls': []}},False,1614.0,4981.0,2.0,Sun Jul 16 20:56:39 +0000 2017,72847.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1269408180007813120/0ynAvB4D_normal.jpg,https://pbs.twimg.com/profile_images/1269408180007813120/0ynAvB4D_normal.jpg,https://pbs.twimg.com/profile_banners/886691067868979200/1598023155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2017.0,0.3240313190122465
38613,7.978610802152776e+17,7.978610802152776e+17,kelsey biggs,ReginaN61540989,"Struggling menopausal nurse, mom, granny! Woke and angry surrounded by trumpkins in the south! Healthcare is a right, #resistance",6.0,94090.0,15681.666666666666,,,{'description': {'urls': []}},False,2250.0,4877.0,3.0,Sun Nov 13 17:57:59 +0000 2016,98357.0,,,True,False,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/945727509143998466/uEdAU3YE_normal.jpg,https://pbs.twimg.com/profile_images/945727509143998466/uEdAU3YE_normal.jpg,https://pbs.twimg.com/profile_banners/797861080215277568/1514313985,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2016.0,0.46134919007586633
39631,1615248840.0,1615248840.0,Care & Nursing,CareNursingMag,"Tweets about all things surrounding the care and nursing industry: news, products & services. https://t.co/KwD2mWtvL5. Advertising queries: 01257 267677",9.0,21788.0,2420.8888888888887,"Chorley, Lancashire",https://t.co/X0MKTUq07D,"{'url': {'urls': [{'url': 'https://t.co/X0MKTUq07D', 'expanded_url': 'http://www.careandnursing-magazine.co.uk', 'display_url': 'careandnursing-magazine.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/KwD2mWtvL5', 'expanded_url': 'http://careandnursing-magazine.co.uk', 'display_url': 'careandnursing-magazine.co.uk', 'indices': [94, 117]}]}}",False,5039.0,2391.0,74.0,Tue Jul 23 13:30:33 +0000 2013,677.0,,,False,False,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,True,http://pbs.twimg.com/profile_images/882550481352044544/ARWXr88g_normal.jpg,https://pbs.twimg.com/profile_images/882550481352044544/ARWXr88g_normal.jpg,https://pbs.twimg.com/profile_banners/1615248840/1516094884,93A644,FFFFFF,FFFFFF,333333,True,False,False,False,False,False,False,False,False,False,False,none,[],2013.0,2.1074864073609367
39836,27951801.0,27951801.0,Shannon,shazzyrose_,Mental health nurse🎓 dog mama🐶,13.0,27239.0,2095.3076923076924,Norfolk,,{'description': {'urls': []}},False,857.0,1384.0,2.0,Tue Mar 31 20:14:22 +0000 2009,12749.0,,,True,False,,False,False,False,FFFF42,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1553797340238168072/Yp8PoB8Y_normal.jpg,https://pbs.twimg.com/profile_images/1553797340238168072/Yp8PoB8Y_normal.jpg,https://pbs.twimg.com/profile_banners/27951801/1635109408,FA78F1,FFFFFF,FA2ADB,36FFEE,True,True,False,False,False,False,False,False,False,False,False,none,[],2009.0,0.6192196531791907
40331,715379407.0,715379407.0,Rehab Almutairi 🩺,Rooo709,فإن عبرت الدُنيا سخر لي ادعية خلقِك ي الله... senior specialist nurse in ER,10.0,55067.0,5506.7,,,{'description': {'urls': []}},False,4972.0,1958.0,3.0,Wed Jul 25 03:15:31 +0000 2012,2797.0,,,False,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1319861517798371334/UX5oD9fc_normal.jpg,https://pbs.twimg.com/profile_images/1319861517798371334/UX5oD9fc_normal.jpg,https://pbs.twimg.com/profile_banners/715379407/1440658452,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,False,False,False,False,none,[],2012.0,2.539325842696629
40858,418089298.0,418089298.0,lauren,laurenadamson0,nurse 👩🏽‍⚕️                                                                                Insta- laurenadamson0  🏳️‍🌈,11.0,27308.0,2482.5454545454545,"Glasgow, Scotland",,{'description': {'urls': []}},False,458.0,284.0,4.0,Mon Nov 21 18:57:13 +0000 2011,7310.0,,,True,False,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1517143203295600641/xiFKhOTw_normal.jpg,https://pbs.twimg.com/profile_images/1517143203295600641/xiFKhOTw_normal.jpg,https://pbs.twimg.com/profile_banners/418089298/1666605207,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,False,False,False,False,none,[],2011.0,1.6126760563380282
