Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
156,156,156,1.5359921122437407e+18,2022-06-12 14:27:11+00:00,['1535992112243740672'],""" Let them feel the pain that we feel
Let them hear the silent sing
The silent sing!! "" https://t.co/SpDS2FjC9Q",," let them feel the pain that we feel
let them hear the silent sing
the silent sing  ",True,False
157,157,157,1.535988948459303e+18,2022-06-12 14:14:37+00:00,['1535988948459302915'],"""Do we not bleed the same color
Will there ever be and end
We need each other more than ever
A way to make amends
Give life for the voiceless
Bring hope and forgiveness
Let us learn from our mistakes
Because it’s never too late to change"" 🖤🎶",,"do we not bleed the same color
will there ever be and end
we need each other more than ever
a way to make amends
give life for the voiceless
bring hope and forgiveness
let us learn from our mistakes
because it’s never too late to change ",True,False
158,158,158,1.5359692285361766e+18,2022-06-12 12:56:15+00:00,['1535969228536176640'],I. DON’T. KNOW…!! https://t.co/wAJWxle3ZD,,i don’t know… ,True,False
159,159,159,1.5359453610004767e+18,2022-06-12 11:21:25+00:00,['1535945361000476676'],@juliaisobela @Jimbobaroo @HartlandJoseph ... don't question this like I'm talking alien language! That's offensive again... I'm being philosophical - you're saying she should apologise even if wasn't intended to hurt. I'm triggered by the last part of your bio - because of my own experiences! Abuse!,,    dont question this like im talking alien language thats offensive again im being philosophical  youre saying she should apologise even if wasnt intended to hurt im triggered by the last part of your bio  because of my own experiences abuse,True,False
160,160,160,1.5359437602611405e+18,2022-06-12 11:15:03+00:00,['1535943760261140481'],@HartlandJoseph @juliaisobela @Jimbobaroo Um.... why are you making it worse?,,   um why are you making it worse,True,False
161,161,161,1.5359429031131668e+18,2022-06-12 11:11:39+00:00,['1535942903113166849'],@juliaisobela @Jimbobaroo @HartlandJoseph Uh huh what if I told you part of your bio offends me ?,,   uh huh what if i told you part of your bio offends me ,True,False
162,162,162,1.5357859129694003e+18,2022-06-12 00:47:49+00:00,['1535785912969400322'],"@Jimbobaroo @HartlandJoseph Someone was making similar argument on thread yesterday, to me. I thought it was a bit much, insincere to say 'it's okay in US to say s..z' - &amp; people don't know why it's offensive. I can see that it may be case however. I'm not taking it as far as to demand apology from 'singer'",,  someone was making similar argument on thread yesterday to me i thought it was a bit much insincere to say its okay in us to say sz  amp people dont know why its offensive i can see that it may be case however im not taking it as far as to demand apology from singer,True,False
163,163,163,1.535777057732698e+18,2022-06-12 00:12:38+00:00,['1535777057732698112'],"Hope for speedy recovery; there's treatment/med for RHS/Shingles. 
""If there is less chickenpox in children then there will be no boosting of immunity by exposure to chickenpox for middle and older aged people and thus there will be more shingles..."" #USA  https://t.co/geWmDW4oXF https://t.co/kE2zY0622i",,"hope for speedy recovery theres treatmentmed for rhsshingles 
if there is less chickenpox in children then there will be no boosting of immunity by exposure to chickenpox for middle and older aged people and thus there will be more shingles    ",True,False
164,164,164,1.5357182326063514e+18,2022-06-11 20:18:53+00:00,['1535718232606351360'],... so like everyone is saying what they'd choose - hmm... I do like scampi fries but why are the packets stupidly small? Such a con. I'd go for Walkers PC crisps... https://t.co/6kQiRnqwUV,, so like everyone is saying what theyd choose  hmm i do like scampi fries but why are the packets stupidly small such a con id go for walkers pc crisps ,True,False
165,165,165,1.5353634332264448e+18,2022-06-10 20:49:02+00:00,['1535363433226444804'],@BikeNurseRN @janetsherlock Haha as if any StN would only do personal care on placements - then qualify as NQN on the new NMC standards… “too posh to wash” is beyond insulting but boring because already heard the phrase but from a StN - I thought that it was inappropriate - like “too posh to push”!! 🤮,,  haha as if any stn would only do personal care on placements  then qualify as nqn on the new nmc standards… “too posh to wash” is beyond insulting but boring because already heard the phrase but from a stn  i thought that it was inappropriate  like “too posh to push” ,True,False
166,166,166,1.535346473910534e+18,2022-06-10 19:41:39+00:00,['1535346473910534145'],"@turpywurpy @PooYiii2 @Jimbobaroo @dan_egg @lizzo To indicate a word or phrase being discussed, or a word or phrase directly quoted from somewhere else. In British English, we use single marks…. https://t.co/e0PSWT6YLf I never use single inverted comma for quotations or what you’re suggesting - doubt  on singing…",,     to indicate a word or phrase being discussed or a word or phrase directly quoted from somewhere else in british english we use single marks…  i never use single inverted comma for quotations or what you’re suggesting  doubt  on singing…,True,False
168,168,168,1.5353112534507643e+18,2022-06-10 17:21:42+00:00,['1535311253450764290'],@PooYiii2 @turpywurpy @Jimbobaroo @dan_egg @lizzo what..? are you actually suggesting it is permissible to use the word 'spaz' and it's actually truly American - and I'm not understanding the meaning bc I don't think I need to see definition on Urban Dictionary?! That it's a cultural thing... go away... that is ridic.,,     what are you actually suggesting it is permissible to use the word spaz and its actually truly american  and im not understanding the meaning bc i dont think i need to see definition on urban dictionary that its a cultural thing go away that is ridic,True,False
169,169,169,1.535308478776066e+18,2022-06-10 17:10:40+00:00,['1535308478776066048'],@PooYiii2 @turpywurpy @Jimbobaroo @dan_egg @lizzo I'm probably not going to put myself through all that... I'm not intending to listen to anything by this 'singer'...,,     im probably not going to put myself through all that im not intending to listen to anything by this singer,True,False
170,170,170,1.5352953149612603e+18,2022-06-10 16:18:22+00:00,['1535295314961260550'],@Bumsy_ @Jimbobaroo @dan_egg @lizzo errr yeh I never said it is okay to use the word as a slur...,,    errr yeh i never said it is okay to use the word as a slur,True,False
171,171,171,1.5352951280924344e+18,2022-06-10 16:17:37+00:00,['1535295128092434433'],@turpywurpy @Jimbobaroo @dan_egg @lizzo yeh and I'm in no way defending the use of 'spaz'... WTF - that why I'm saying the slang meaning is stupid. Get me...,,    yeh and im in no way defending the use of spaz wtf  that why im saying the slang meaning is stupid get me,True,False
172,172,172,1.5352842918103e+18,2022-06-10 15:34:34+00:00,['1535284291810299904'],… 🫠 🕶 https://t.co/jNcVuRr6b5,,…   ,True,False
173,173,173,1.5352789688987238e+18,2022-06-10 15:13:24+00:00,['1535278968898723840'],"@theindustryfash oh dear, sounds like Matalan owe a lot more than they can pay back - perhaps it wasn't a wise decision to even lend to the store in first place. Surprised they're making a come back - they're just in retail parks as far as I'm aware; this may be more attractive since COVID...",, oh dear sounds like matalan owe a lot more than they can pay back  perhaps it wasnt a wise decision to even lend to the store in first place surprised theyre making a come back  theyre just in retail parks as far as im aware this may be more attractive since covid,True,False
174,174,174,1.5352564426968924e+18,2022-06-10 13:43:54+00:00,['1535256442696892416'],"@Jimbobaroo @dan_egg @lizzo The word ""spastic"" is a legit and non-offensive word if used correctly, as it is intended; it's a medical term. Spasticity means stiff or rigid muscles; tension, can cause spasms. Slang meaning is stupid... BTW Sage tea helps as Spasmolytic... https://t.co/BwkpwR88sI",,   the word spastic is a legit and nonoffensive word if used correctly as it is intended its a medical term spasticity means stiff or rigid muscles tension can cause spasms slang meaning is stupid btw sage tea helps as spasmolytic ,True,False
175,175,175,1.535239482022277e+18,2022-06-10 12:36:30+00:00,['1535239482022277121'],@Jimbobaroo @dan_egg @lizzo Just had a look on Merriam Webster (American dictionary) - it does say on there it 'often offensive' but doesn't say etymology of the word 'spastic'. It is said to be similar to 'klutz' - but it's offensive to say they're related - validating wrong meaning https://t.co/qV2ekZHZHD,,   just had a look on merriam webster american dictionary  it does say on there it often offensive but doesnt say etymology of the word spastic it is said to be similar to klutz  but its offensive to say theyre related  validating wrong meaning ,True,False
176,176,176,1.5352159163084718e+18,2022-06-10 11:02:52+00:00,['1535215916308471809'],"@griffinkate 🥲 yeh I know, but just saying anyway... I am just taking it all in, that there's a generation only now realising what this magazine is about...",,  yeh i know but just saying anyway i am just taking it all in that theres a generation only now realising what this magazine is about,True,False
178,178,178,1.5352043900925583e+18,2022-06-10 10:17:03+00:00,['1535204390092558344'],Wreck of historic royal ship discovered off the English coast -- “… the most important maritime discovery since the Mary Rose.”  https://t.co/zYCNOWn8QZ,,wreck of historic royal ship discovered off the english coast  “… the most important maritime discovery since the mary rose”  ,True,False
179,179,179,1.5351971156679598e+18,2022-06-10 09:48:09+00:00,['1535197115667959810'],"@griffinkate Yeh I can believe ignorance and also people not reading the magazine etc. I’m clarifying I did understand your comment is a joke and I was just saying I thought the other post was joking initially, but isn’t…",, yeh i can believe ignorance and also people not reading the magazine etc i’m clarifying i did understand your comment is a joke and i was just saying i thought the other post was joking initially but isn’t…,True,False
