Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
1342,1.2902361945261343e+18,2020-08-03 10:40:54+00:00,['1290236194526134273'],"and resources, no matter who you are).

Anyway educators, follow:
@GRTactivist @GypsyTravellerM @TravellerLGBT @TravellersTimes @GypsyTravellers @LutonRomaTrust @therroneill @SherrieRomany @chelsmcdonagh @LabourGRT @hellobrigitta @SindyLJoyce  @PaveePoint @SocietyDialogue 4/",,"and resources no matter who you are

anyway educators follow
               4",True,False
1343,1.2902361930832404e+18,2020-08-03 10:40:54+00:00,['1290236193083240453'],"There are so many resources and honestly if you're still struggling? Give one of the many brilliant GRT teams on twitter a shout. I'd say I will help you, but I really think you should go to the source and not ask a settled gal 😉 (but I am always available to pass on plans 3/",,there are so many resources and honestly if youre still struggling give one of the many brilliant grt teams on twitter a shout id say i will help you but i really think you should go to the source and not ask a settled gal  but i am always available to pass on plans 3,True,False
1344,1.290236191837696e+18,2020-08-03 10:40:54+00:00,['1290236191837696000'],have. Can you imagine how different things could be if we had an inclusive curriculum? If your children learnt about the lives and culture of the groups so entwined with this country (and others) they would be better set up than you are. 2/,,have can you imagine how different things could be if we had an inclusive curriculum if your children learnt about the lives and culture of the groups so entwined with this country and others they would be better set up than you are 2,True,False
1345,1.2902361899208294e+18,2020-08-03 10:40:53+00:00,['1290236189920829441'],What can we do to get this in the national curriculum for all schools? To ignore an entire section of history is akin to denying it exists. We do not want this to be forgotten - as many Roma are still facing extreme prejudice now. Things have not changed as much as they should 1/ https://t.co/wSTmfvNgKR,,what can we do to get this in the national curriculum for all schools to ignore an entire section of history is akin to denying it exists we do not want this to be forgotten  as many roma are still facing extreme prejudice now things have not changed as much as they should 1 ,True,False
1348,1.2899997680940892e+18,2020-08-02 19:01:26+00:00,['1289999768094089216'],@chelsmcdonagh Good luck and take care ❤️,, good luck and take care ,True,False
1349,1.2899758832482796e+18,2020-08-02 17:26:31+00:00,['1289975883248279552'],"The English hunt foxes, kill horses during races for the sake of a drinking day and a bet, bred birds to be so stupid they walk into traffic, slaughter turkeys en mass, etc etc. Fuck the daily mail. https://t.co/Fiqkqqey6q",,the english hunt foxes kill horses during races for the sake of a drinking day and a bet bred birds to be so stupid they walk into traffic slaughter turkeys en mass etc etc fuck the daily mail ,True,False
1356,1.289313779289858e+18,2020-07-31 21:35:33+00:00,['1289313779289858051'],@ohnorobot giving us history lessons over the top of Hamilton is honestly one of my fave things but I can't be nice out loud 🤷🏼‍♀️💕,, giving us history lessons over the top of hamilton is honestly one of my fave things but i cant be nice out loud ,True,False
1364,1.28878026065442e+18,2020-07-30 10:15:33+00:00,['1288780260654419969'],"h o n e s t l y
 if they do this I'm literally never gonna go eat out again ever with anyone https://t.co/sIBhWo4Xi2",,"h o n e s t l y
 if they do this im literally never gonna go eat out again ever with anyone ",True,False
1365,1.288779690212307e+18,2020-07-30 10:13:17+00:00,['1288779690212306945'],I am having a proper fucking struggle today so idk @ me with your fave non talk based therapy apps or some memes or idk,,i am having a proper fucking struggle today so idk  me with your fave non talk based therapy apps or some memes or idk,True,False
1366,1.2887617455663145e+18,2020-07-30 09:01:58+00:00,['1288761745566314496'],"@BrigidQuilligan Beautifully said, as always! ❤️",, beautifully said as always ,True,False
1370,1.288409099844178e+18,2020-07-29 09:40:41+00:00,['1288409099844177920'],"Sending him all the love and prayers ❤️

@ everyone else? Please just wear a mask. It's not a hardship. If you have issues w/ sensory overload there are masks that accommodate that too. https://t.co/6t7tnJxaP3",,"sending him all the love and prayers 

 everyone else please just wear a mask its not a hardship if you have issues w sensory overload there are masks that accommodate that too ",True,False
1372,1.288130902116176e+18,2020-07-28 15:15:14+00:00,['1288130902116175874'],@calumishere @JessicaCregg @ohnorobot mask up for mochas,,   mask up for mochas,True,False
1379,1.2879120335524004e+18,2020-07-28 00:45:31+00:00,['1287912033552400392'],"@mwilliamsthomas What's them being Travellers got to do with it... Could easily have written three young men/three men/three individuals/a small group comprised of. 
You know precisely what that wording will do though don'tcha.",," whats them being travellers got to do with it could easily have written three young menthree menthree individualsa small group comprised of 
you know precisely what that wording will do though dontcha",True,False
1382,1.2877917173961605e+18,2020-07-27 16:47:26+00:00,['1287791717396160512'],"got a mental health call at 10 tomorrow anyone wanna pretend to be me? 
it's dead easy",,"got a mental health call at 10 tomorrow anyone wanna pretend to be me 
its dead easy",True,False
1386,1.287707918863827e+18,2020-07-27 11:14:26+00:00,['1287707918863826944'],Also he was removed from school age 12?? We neeeeed to be doing more to keep children of ALL backgrounds in education. That's something that should be reported on - the amount of GRT children in isolation and exclusion within and out of schools https://t.co/4hwJrwXNqF,,also he was removed from school age 12 we neeeeed to be doing more to keep children of all backgrounds in education thats something that should be reported on  the amount of grt children in isolation and exclusion within and out of schools ,True,False
1389,1.2877070468051476e+18,2020-07-27 11:10:59+00:00,['1287707046805147648'],"Can we have her fired for consistent racial profiling in the media? 
I would love to, for once, see articles about the issues Travellers face in education and jobseeking rather than blaming their entire culture and having them be the go to punching bag for middle class idiots. https://t.co/C7qghQrQbg",,"can we have her fired for consistent racial profiling in the media 
i would love to for once see articles about the issues travellers face in education and jobseeking rather than blaming their entire culture and having them be the go to punching bag for middle class idiots ",True,False
1390,1.2877062823722762e+18,2020-07-27 11:07:56+00:00,['1287706282372276224'],"Hold on we're going to quote the suicide rates AND be dehumanising in the same article? Come on @ClareFoges.... 
Where's this strength of reporting been when young Traveller men have been killed by settled people? https://t.co/JqkXz2rBWF",,"hold on were going to quote the suicide rates and be dehumanising in the same article come on  
wheres this strength of reporting been when young traveller men have been killed by settled people ",True,False
1393,1.2876772833822966e+18,2020-07-27 09:12:42+00:00,['1287677283382296576'],Government : � Save our Homes� &amp; �Return lease to council� - Sign the Petition! https://t.co/8imbQtnlGW via @UKChange,,government   save our homes amp return lease to council  sign the petition  via ,True,False
1400,1.2870568425401016e+18,2020-07-25 16:07:18+00:00,['1287056842540101632'],@TarynDeVere The comments down on this are disgusting🤦🏼‍♀️,, the comments down on this are disgusting,True,False
1403,1.2870080135853957e+18,2020-07-25 12:53:16+00:00,['1287008013585395712'],"Thank you everyone ❤️
Let's keep proper vigilant https://t.co/tB26IHFM9y",,"thank you everyone 
lets keep proper vigilant ",True,False
1404,1.2870068859048182e+18,2020-07-25 12:48:47+00:00,['1287006885904818176'],@GRTactivist @LabourGRT @Facebook Quick update - they've re reviewed it and taken it down! https://t.co/Jvp9jMHG1Z,,   quick update  theyve re reviewed it and taken it down ,True,False
1405,1.2870027790143857e+18,2020-07-25 12:32:28+00:00,['1287002779014385664'],@GRTactivist @LabourGRT @Facebook Well right. And it goes directly against their community guidelines and all... So god knows what they're on about,,   well right and it goes directly against their community guidelines and all so god knows what theyre on about,True,False
1406,1.2870002871783588e+18,2020-07-25 12:22:34+00:00,['1287000287178358786'],"Just so you're aware @GRTactivist @LabourGRT, @Facebook don't consider that post hate speech and won't be doing anything - but we are all free to counter the post and educate others 🙄 https://t.co/E8DQt3pmsl",,just so youre aware    dont consider that post hate speech and wont be doing anything  but we are all free to counter the post and educate others  ,True,False
1408,1.286983035964076e+18,2020-07-25 11:14:01+00:00,['1286983035964076032'],"Just FYI these profiles aren't private, you can find his post easy as pie - please go report it. https://t.co/LIc2H9ikRj",,just fyi these profiles arent private you can find his post easy as pie  please go report it ,True,False
1409,1.2869805135473254e+18,2020-07-25 11:04:00+00:00,['1286980513547325440'],"@LabourGRT Right, what can we do to help with this?? Obviously report as known but, is there anything else? 
As if the world ain't bad enough at the moment.",," right what can we do to help with this obviously report as known but is there anything else 
as if the world aint bad enough at the moment",True,False
1411,1.286979873177731e+18,2020-07-25 11:01:27+00:00,['1286979873177731073'],@brigittephillip Ta babes ❤️,, ta babes ,True,False
1413,1.2869686368974725e+18,2020-07-25 10:16:48+00:00,['1286968636897472512'],The activities that go with all these posts are so super ❤️ Would work really well in EY/Y1 and can be easily stepped for the rest of the school 😉 https://t.co/URVakMhKQt,,the activities that go with all these posts are so super  would work really well in eyy1 and can be easily stepped for the rest of the school  ,True,False
1414,1.286968103310635e+18,2020-07-25 10:14:41+00:00,['1286968103310635008'],@brigittephillip Just distribute that one as you want tbh. Sign em up for a few shite services.,, just distribute that one as you want tbh sign em up for a few shite services,True,False
1415,1.2869472789687173e+18,2020-07-25 08:51:56+00:00,['1286947278968717312'],07936 533 560,,07936 533 560,True,False
1419,1.2866180137106473e+18,2020-07-24 11:03:33+00:00,['1286618013710647296'],"@LabourGRT Great news, well done to you and @chelsmcdonagh for handling this so well!",, great news well done to you and  for handling this so well,True,False
1424,1.2863070454997197e+18,2020-07-23 14:27:52+00:00,['1286307045499719681'],soo lovely to see 💕 https://t.co/Kucpq1Pklf,,soo lovely to see  ,True,False
1426,1.2863061020707144e+18,2020-07-23 14:24:07+00:00,['1286306102070714368'],Same https://t.co/gFTSDzm5QZ,,same ,True,False
1430,1.28566789107814e+18,2020-07-21 20:08:06+00:00,['1285667891078139904'],"@Minceirbeoir Aw bless em ❤️ they're beautiful little ones! Right there beside them, and all minceir children and adults alike.",, aw bless em  theyre beautiful little ones right there beside them and all minceir children and adults alike,True,False
1434,1.285234279895769e+18,2020-07-20 15:25:05+00:00,['1285234279895769089'],"Late as it is - happy #TravellerPride to those in Ireland, England and beyond. Never met more wonderful people, despite the shite life throws out at you. Happily and proudly a #MinceirAlly and you bet I'll encourage my class to be too 🥰",,late as it is  happy  to those in ireland england and beyond never met more wonderful people despite the shite life throws out at you happily and proudly a  and you bet ill encourage my class to be too ,True,False
1435,1.285233314635436e+18,2020-07-20 15:21:15+00:00,['1285233314635436032'],"@TarynDeVere You're sweet and kind to everyone, and you've got killer fashion sense 🥰",, youre sweet and kind to everyone and youve got killer fashion sense ,True,False
1437,1.2851525199797043e+18,2020-07-20 10:00:12+00:00,['1285152519979704321'],"i need a b r e a k
anyone have a spare room? 
i come equipped with a good (vegan) potato bread recipe, my own mask and hand sanitiser",,"i need a b r e a k
anyone have a spare room 
i come equipped with a good vegan potato bread recipe my own mask and hand sanitiser",True,False
1444,1.2841787117141115e+18,2020-07-17 17:30:38+00:00,['1284178711714111488'],@ohnorobot Wait why didn't you,, wait why didnt you,True,False
1445,1.284178475566469e+18,2020-07-17 17:29:42+00:00,['1284178475566469120'],oh https://t.co/7lURCtLxTc,,oh ,True,False
1447,1.2838139448476713e+18,2020-07-16 17:21:11+00:00,['1283813944847671297'],not to be sappy on main but i saw a photo of this lad holding his baby sister and getting married is a very real thing i may now want,,not to be sappy on main but i saw a photo of this lad holding his baby sister and getting married is a very real thing i may now want,True,False
1452,1.2825652188124283e+18,2020-07-13 06:39:11+00:00,['1282565218812428288'],"@Positivteacha Does it even matter anymore..? Like I get it, it stings, but one of you needs to be the bigger person and call quits.",, does it even matter anymore like i get it it stings but one of you needs to be the bigger person and call quits,True,False
1454,1.2820194333519913e+18,2020-07-11 18:30:26+00:00,['1282019433351991296'],I do https://t.co/l8tZkJbSbZ,,i do ,True,False
